Symbol,Category,MyID
GP6,mRNA,10675
EVA1B,mRNA,10676
LSM4,mRNA,10677
MITF,mRNA,10678
EIF4A3,mRNA,10679
NPY4R,mRNA,10680
DEPP1,mRNA,10681
ATP12A,mRNA,10682
SULT1C3,mRNA,10683
KIAA0586,mRNA,10684
RNASEK,mRNA,10685
GALNTL5,mRNA,10686
BCLW,mRNA,10687
MAB21L3,mRNA,10688
TMEM91,mRNA,10689
NAXD,mRNA,10690
VPS26C,mRNA,10691
ZNF511-PRAP1,mRNA,10692
FAM229A,mRNA,10693
ENST00000376209,mRNA,10694
FAM149B1,mRNA,10695
TRIM35,mRNA,10696
SF3B4,mRNA,10697
DPPA5,mRNA,10698
PBLD,mRNA,10699
LINC00672,mRNA,10700
PKP4,mRNA,10701
CFAP299,mRNA,10702
PPP1CA,mRNA,10703
CREBRF,mRNA,10704
ASB6,mRNA,10705
FAM13B,mRNA,10706
ANAPC15,mRNA,10707
ZNF530,mRNA,10708
PTRH2,mRNA,10709
ENOPH1,mRNA,10710
CNPY3,mRNA,10711
ENST00000343149,mRNA,10712
GAREM1,mRNA,10713
UBL3,mRNA,10714
CASC3,mRNA,10715
NBPF16,mRNA,10716
KLF14,mRNA,10717
RPS28,mRNA,10718
SRMS,mRNA,10719
BAMBI,mRNA,10720
KERA,mRNA,10721
SOWAHB,mRNA,10722
AS3MT,mRNA,10723
LAMP5,mRNA,10724
RIMS2,mRNA,10725
MUTYH,mRNA,10726
SF3B5,mRNA,10727
TMBIM6,mRNA,10728
LARP6,mRNA,10729
ENST00000219090,mRNA,10730
AC104532.1,mRNA,10731
TBC1D22A,mRNA,10732
CFAP36,mRNA,10733
CDK5RAP1,mRNA,10734
TMSB10,mRNA,10735
OR6V1,mRNA,10736
RNF180,mRNA,10737
IGSF1,mRNA,10738
L3MBTL3,mRNA,10739
HOXB7,mRNA,10740
SEPT6,mRNA,10741
BCL9,mRNA,10742
PRR18,mRNA,10743
CCR6,mRNA,10744
AMOTL2,mRNA,10745
CLDND1,mRNA,10746
MRC2,mRNA,10747
PRCC,mRNA,10748
UPRT,mRNA,10749
ZBBX,mRNA,10750
ZNRF3,mRNA,10751
TNFAIP6,mRNA,10752
SPAG17,mRNA,10753
DISC1,mRNA,10754
CEP63,mRNA,10755
SPTY2D1,mRNA,10756
SPINT2,mRNA,10757
CEP126,mRNA,10758
UTP4,mRNA,10759
RPS4Y2,mRNA,10760
SLURP2,mRNA,10761
NGFR,mRNA,10762
DUPD1,mRNA,10763
GKN2,mRNA,10764
EDC4,mRNA,10765
KIF5C,mRNA,10766
PIWIL4,mRNA,10767
AC004080.3,mRNA,10768
IL13RA2,mRNA,10769
PRR21,mRNA,10770
PDGFRL,mRNA,10771
C9orf85,mRNA,10772
SDF4,mRNA,10773
PHYHIP,mRNA,10774
MUCL1,mRNA,10775
SLC25A20,mRNA,10776
TUBGCP5,mRNA,10777
TAS2R30,mRNA,10778
STON1,mRNA,10779
TFG,mRNA,10780
SMIM6,mRNA,10781
CCL23,mRNA,10782
NSUN7,mRNA,10783
TMEM151A,mRNA,10784
BASP1,mRNA,10785
CBFA2T2,mRNA,10786
ACSM4,mRNA,10787
SLC66A2,mRNA,10788
BEND4,mRNA,10789
EHD1,mRNA,10790
NOL6,mRNA,10791
LOC730098,mRNA,10792
MVD,mRNA,10793
MMP17,mRNA,10794
DDX24,mRNA,10795
NEDD8,mRNA,10796
HIST1H3H,mRNA,10797
SLC51A,mRNA,10798
SLC20A1,mRNA,10799
HSPA1B,mRNA,10800
RPL17-C18orf32,mRNA,10801
TMEM68,mRNA,10802
AP000275.2,mRNA,10803
SPIDR,mRNA,10804
GRID2IP,mRNA,10805
KIF19,mRNA,10806
C6orf132,mRNA,10807
GALNT2,mRNA,10808
KLK7,mRNA,10809
PRSS27,mRNA,10810
PEX13,mRNA,10811
CD44,mRNA,10812
PP13439,mRNA,10813
CASD1,mRNA,10814
METAP2,mRNA,10815
PRRT1,mRNA,10816
B3GALNT2,mRNA,10817
CDK16,mRNA,10818
VGLL1,mRNA,10819
KRTAP15-1,mRNA,10820
PPL,mRNA,10821
CMTM8,mRNA,10822
PHGR1,mRNA,10823
MFNG,mRNA,10824
ADAM21,mRNA,10825
HIST1H1A,mRNA,10826
TBC1D3E,mRNA,10827
TUBB2A,mRNA,10828
FIGN,mRNA,10829
CDK2AP2,mRNA,10830
CARHSP1,mRNA,10831
L2HGDH,mRNA,10832
NABP1,mRNA,10833
DPH6,mRNA,10834
CSPG4,mRNA,10835
ASIC1,mRNA,10836
PRRG4,mRNA,10837
AL589743,mRNA,10838
EMG1,mRNA,10839
CSH1,mRNA,10840
SERPINA1,mRNA,10841
HSFX1,mRNA,10842
LPGAT1,mRNA,10843
ZDHHC17,mRNA,10844
SLC18A3,mRNA,10845
KIFC1,mRNA,10846
NLRP3,mRNA,10847
RGCC,mRNA,10848
ECE1,mRNA,10849
MFSD6,mRNA,10850
KHDC1L,mRNA,10851
SH2D3A,mRNA,10852
MAP1LC3A,mRNA,10853
SULT4A1,mRNA,10854
DDX53,mRNA,10855
ZBED5,mRNA,10856
TRIB3,mRNA,10857
AHCYL1,mRNA,10858
OTULIN,mRNA,10859
FAM129C,mRNA,10860
AP000295.1,mRNA,10861
ENST00000329044,mRNA,10862
ENST00000309260,mRNA,10863
MYH7B,mRNA,10864
PRG4,mRNA,10865
RGR,mRNA,10866
GARRE1,mRNA,10867
CD2,mRNA,10868
SUMO3,mRNA,10869
FCGR1A,mRNA,10870
MRPS34,mRNA,10871
PIWIL1,mRNA,10872
SLC2A4,mRNA,10873
CELA1,mRNA,10874
PGAM5,mRNA,10875
MFSD4A,mRNA,10876
ZNF655,mRNA,10877
SLC35E2A,mRNA,10878
CARD8,mRNA,10879
MTMR1,mRNA,10880
ADGRF1,mRNA,10881
Z82190.2,mRNA,10882
NEK3,mRNA,10883
GABRR3,mRNA,10884
QPCT,mRNA,10885
TOB2,mRNA,10886
PRR5,mRNA,10887
SNX33,mRNA,10888
UCHL3,mRNA,10889
TRAIP,mRNA,10890
IL4R,mRNA,10891
LOC284926,mRNA,10892
TXNDC12,mRNA,10893
ANKRD36C,mRNA,10894
DCBLD2,mRNA,10895
RIIAD1,mRNA,10896
KCNC1,mRNA,10897
ZNF41,mRNA,10898
HSPA13,mRNA,10899
LMO3,mRNA,10900
LOC101927844,mRNA,10901
SYNE1,mRNA,10902
FAM72C,mRNA,10903
ACTR1B,mRNA,10904
RPL4,mRNA,10905
DNMT3B,mRNA,10906
NUDT16L1,mRNA,10907
PROS1,mRNA,10908
S1PR1,mRNA,10909
PSMB2,mRNA,10910
SETMAR,mRNA,10911
MRPL10,mRNA,10912
ODR4,mRNA,10913
FAM171B,mRNA,10914
RAB15,mRNA,10915
FUT6,mRNA,10916
KRTAP25-1,mRNA,10917
ENST00000327788,mRNA,10918
LOC339862,mRNA,10919
CEP83,mRNA,10920
ZNF510,mRNA,10921
SIPA1L1,mRNA,10922
LENG8,mRNA,10923
HCFC1R1,mRNA,10924
GPAA1,mRNA,10925
CNNM2,mRNA,10926
GATA5,mRNA,10927
UACA,mRNA,10928
NDST3,mRNA,10929
RITA1,mRNA,10930
HOXA1,mRNA,10931
BOD1L1,mRNA,10932
PNPLA6,mRNA,10933
FKTN,mRNA,10934
MORC4,mRNA,10935
PRR19,mRNA,10936
BCORL1,mRNA,10937
HJURP,mRNA,10938
SOX14,mRNA,10939
TMEM109,mRNA,10940
LYRM9,mRNA,10941
SESN3,mRNA,10942
ENST00000251375,mRNA,10943
IKZF4,mRNA,10944
LRRC74B,mRNA,10945
TAS2R19,mRNA,10946
BTBD17,mRNA,10947
KLHL1,mRNA,10948
PCF11,mRNA,10949
NAALADL2,mRNA,10950
CNTN4,mRNA,10951
LOC102724708,mRNA,10952
GRIN2D,mRNA,10953
CEP131,mRNA,10954
AF165138,mRNA,10955
ZC3H12C,mRNA,10956
EDA,mRNA,10957
STPG3,mRNA,10958
WDR90,mRNA,10959
NLRP10,mRNA,10960
PPP1R36,mRNA,10961
FGD3,mRNA,10962
GPRASP2,mRNA,10963
EIF5AL1,mRNA,10964
KIF13A,mRNA,10965
MAP3K1,mRNA,10966
C9orf57,mRNA,10967
CYP4B1,mRNA,10968
TBC1D13,mRNA,10969
WDR91,mRNA,10970
SLC4A1AP,mRNA,10971
NCCRP1,mRNA,10972
TICAM2,mRNA,10973
TMEM170B,mRNA,10974
PKN1,mRNA,10975
TRDN,mRNA,10976
TTC38,mRNA,10977
RPL7L1,mRNA,10978
LETM2,mRNA,10979
POLD3,mRNA,10980
PYM1,mRNA,10981
ARHGAP11B,mRNA,10982
CTRB1,mRNA,10983
OR7A17,mRNA,10984
ATP6V0E2,mRNA,10985
RCE1,mRNA,10986
PROKR1,mRNA,10987
S100A8,mRNA,10988
BOLA1,mRNA,10989
PPP1R15A,mRNA,10990
MT4,mRNA,10991
CIPC,mRNA,10992
CTSZ,mRNA,10993
ZDHHC16,mRNA,10994
GPR6,mRNA,10995
DDHD2,mRNA,10996
Runx2,mRNA,10997
GNAT3,mRNA,10998
KLF17,mRNA,10999
SPEF2,mRNA,11000
STK25,mRNA,11001
BMP1,mRNA,11002
SIK1,mRNA,11003
ZNHIT2,mRNA,11004
OR6C76,mRNA,11005
CSNK2A3,mRNA,11006
SCAMP2,mRNA,11007
SLC38A3,mRNA,11008
ALOX5,mRNA,11009
ENST00000369381,mRNA,11010
SDR42E1,mRNA,11011
SMAD5,mRNA,11012
CH17-351M24.1,mRNA,11013
KRTAP19-1,mRNA,11014
C11orf94,mRNA,11015
TERF2IP,mRNA,11016
SPDYE2,mRNA,11017
SCX,mRNA,11018
SGSM3,mRNA,11019
KRTCAP3,mRNA,11020
ZNF439,mRNA,11021
ACSBG1,mRNA,11022
STMN4,mRNA,11023
DEFA5,mRNA,11024
CDK10,mRNA,11025
PANK3,mRNA,11026
LOC131691,mRNA,11027
ATP11B,mRNA,11028
CLCA4,mRNA,11029
FEM1B,mRNA,11030
ILK,mRNA,11031
TRIM10,mRNA,11032
MRO,mRNA,11033
APOH,mRNA,11034
KPNB1,mRNA,11035
HEATR4,mRNA,11036
YOD1,mRNA,11037
IL37,mRNA,11038
BICDL1,mRNA,11039
SFN,mRNA,11040
PRR9,mRNA,11041
ENST00000314071,mRNA,11042
ENST00000390541,mRNA,11043
MTX3,mRNA,11044
BBS9,mRNA,11045
TMEM127,mRNA,11046
LDLRAD4,mRNA,11047
ZCCHC2,mRNA,11048
POLDIP2,mRNA,11049
HPDL,mRNA,11050
FAM9B,mRNA,11051
BICD1,mRNA,11052
FA2H,mRNA,11053
TRIL,mRNA,11054
SMIM14,mRNA,11055
TSPAN8,mRNA,11056
ENST00000389400,mRNA,11057
FBXW10,mRNA,11058
FoxM1,mRNA,11059
AL355315.1,mRNA,11060
USP27X,mRNA,11061
ZNF771,mRNA,11062
FXYD5,mRNA,11063
BMP15,mRNA,11064
GALNT10,mRNA,11065
RPRD1A,mRNA,11066
UGT1A8,mRNA,11067
SMG1,mRNA,11068
RGS17,mRNA,11069
DAZAP1,mRNA,11070
ANKRD50,mRNA,11071
ZNF20,mRNA,11072
PDXP,mRNA,11073
MMP3,mRNA,11074
LIMS4,mRNA,11075
EQTN,mRNA,11076
KRTAP5-2,mRNA,11077
RAB6A,mRNA,11078
ERICH1,mRNA,11079
NTAN1,mRNA,11080
TEDDM1,mRNA,11081
SLC16A6,mRNA,11082
PTPRC,mRNA,11083
CLEC4F,mRNA,11084
DDX19B,mRNA,11085
FGF4,mRNA,11086
PPP1R13B,mRNA,11087
YIPF4,mRNA,11088
ANKRD24,mRNA,11089
NMD3,mRNA,11090
TNFRSF13B,mRNA,11091
APOLD1,mRNA,11092
ITIH1,mRNA,11093
BRSK1,mRNA,11094
NSG2,mRNA,11095
RBP4,mRNA,11096
BDNF,mRNA,11097
PTPN9,mRNA,11098
MMEL1,mRNA,11099
ABCA7,mRNA,11100
CHURC1-FNTB,mRNA,11101
CHST10,mRNA,11102
FAM180A,mRNA,11103
IFNA1,mRNA,11104
LYST,mRNA,11105
FABP2,mRNA,11106
ESYT1,mRNA,11107
NPPA,mRNA,11108
CIP2A,mRNA,11109
EXPH5,mRNA,11110
INTS6,mRNA,11111
SIX5,mRNA,11112
STON1-GTF2A1L,mRNA,11113
PLEKHA5,mRNA,11114
FKBP11,mRNA,11115
HOMER1,mRNA,11116
FAM236B,mRNA,11117
HK3,mRNA,11118
TEN1,mRNA,11119
SSX2,mRNA,11120
TUBE1,mRNA,11121
SPHKAP,mRNA,11122
AKAP1,mRNA,11123
ENDOV,mRNA,11124
NEFL,mRNA,11125
PLA2G12B,mRNA,11126
DNALI1,mRNA,11127
RPLP0,mRNA,11128
CCDC87,mRNA,11129
HOXD4,mRNA,11130
EIF2B1,mRNA,11131
GAB2,mRNA,11132
AHSP,mRNA,11133
HOXB13,mRNA,11134
CUL9,mRNA,11135
PPCDC,mRNA,11136
TSSK4,mRNA,11137
CLEC12A,mRNA,11138
AKR7A2,mRNA,11139
GPRC5C,mRNA,11140
DZANK1,mRNA,11141
LRRC63,mRNA,11142
SAXO1,mRNA,11143
RAD21,mRNA,11144
ZNF106,mRNA,11145
FAH,mRNA,11146
DMRTA1,mRNA,11147
EXOC8,mRNA,11148
PPP1CB,mRNA,11149
GLI2,mRNA,11150
DCAF12L1,mRNA,11151
TRAPPC1,mRNA,11152
IGF1,mRNA,11153
ENST00000312412,mRNA,11154
IKZF5,mRNA,11155
RAB33A,mRNA,11156
EI24,mRNA,11157
WRN,mRNA,11158
GNG3,mRNA,11159
XIRP1,mRNA,11160
IWS1,mRNA,11161
DEPDC1,mRNA,11162
PRSS23,mRNA,11163
ACHE,mRNA,11164
SHANK1,mRNA,11165
UGT2B28,mRNA,11166
RNF19B,mRNA,11167
ZC3H8,mRNA,11168
C1orf158,mRNA,11169
KIAA1257,mRNA,11170
GLA,mRNA,11171
GORAB,mRNA,11172
C1orf50,mRNA,11173
SVOPL,mRNA,11174
HDX,mRNA,11175
MTMR7,mRNA,11176
AC012254.2,mRNA,11177
NFKBIB,mRNA,11178
OPRL1,mRNA,11179
DOC2B,mRNA,11180
UBE2QL1,mRNA,11181
CHSY3,mRNA,11182
ALDH1L2,mRNA,11183
INAFM2,mRNA,11184
BPI,mRNA,11185
PRSS38,mRNA,11186
THBS2,mRNA,11187
IFNL4,mRNA,11188
ZNF33A,mRNA,11189
IKZF3,mRNA,11190
UGGT1,mRNA,11191
TXNDC5,mRNA,11192
SH2D6,mRNA,11193
ACTL6B,mRNA,11194
OR14I1,mRNA,11195
TEX38,mRNA,11196
IARS1,mRNA,11197
SON,mRNA,11198
INPPL1,mRNA,11199
NECAP1,mRNA,11200
IL9R,mRNA,11201
ENST00000377171,mRNA,11202
HEMK1,mRNA,11203
ADGRG4,mRNA,11204
CSRP3,mRNA,11205
MMP19,mRNA,11206
CAMK2A,mRNA,11207
GSK3B,mRNA,11208
NOTCH4,mRNA,11209
TRAPPC8,mRNA,11210
USP42,mRNA,11211
EPN1,mRNA,11212
TRIM36,mRNA,11213
FHL1,mRNA,11214
ZNF697,mRNA,11215
EEF1AKMT3,mRNA,11216
HSPA14,mRNA,11217
BAG4,mRNA,11218
CDHR3,mRNA,11219
EFCAB8,mRNA,11220
TSTD1,mRNA,11221
EMC6,mRNA,11222
SSRP1,mRNA,11223
ARL1,mRNA,11224
KLB,mRNA,11225
BAHD1,mRNA,11226
ALKBH6,mRNA,11227
FBXL6,mRNA,11228
ACTL7B,mRNA,11229
FBP1,mRNA,11230
CELF5,mRNA,11231
CDK19,mRNA,11232
ACACB,mRNA,11233
GJB7,mRNA,11234
TRAPPC11,mRNA,11235
NUTM2D,mRNA,11236
IGHD,mRNA,11237
EVI5L,mRNA,11238
WNK3,mRNA,11239
PLD4,mRNA,11240
THRB,mRNA,11241
ARHGAP5,mRNA,11242
SCFD2,mRNA,11243
TAAR5,mRNA,11244
CBS,mRNA,11245
GMNN,mRNA,11246
HPN,mRNA,11247
HAUS1,mRNA,11248
TAB3,mRNA,11249
ATP9A,mRNA,11250
ACOT7,mRNA,11251
PACC1,mRNA,11252
TMEM155,mRNA,11253
CCNL2,mRNA,11254
R3HDM1,mRNA,11255
ENST00000316497,mRNA,11256
EIF1AY,mRNA,11257
GNAO1,mRNA,11258
B4GALNT4,mRNA,11259
RPA1,mRNA,11260
HOXA11,mRNA,11261
TPRN,mRNA,11262
DLEC1,mRNA,11263
APOBR,mRNA,11264
ZNF547,mRNA,11265
MYOG,mRNA,11266
SCGB1A1,mRNA,11267
LOC102724488,mRNA,11268
ECSCR,mRNA,11269
C14orf180,mRNA,11270
ENST00000356555,mRNA,11271
XYLT2,mRNA,11272
NPR1,mRNA,11273
LY75,mRNA,11274
AL022238.4,mRNA,11275
SLC38A5,mRNA,11276
CCDC85A,mRNA,11277
C8orf76,mRNA,11278
TBC1D26,mRNA,11279
STX19,mRNA,11280
POLE,mRNA,11281
GPR89B,mRNA,11282
C1orf159,mRNA,11283
ANAPC2,mRNA,11284
SH3TC2,mRNA,11285
KIR2DL5B,mRNA,11286
FAM120B,mRNA,11287
IGDCC3,mRNA,11288
SMCO4,mRNA,11289
FGF17,mRNA,11290
TIMM23,mRNA,11291
NKPD1,mRNA,11292
NDUFA7,mRNA,11293
EPC1,mRNA,11294
CT45A7,mRNA,11295
ABCB7,mRNA,11296
OTUD7B,mRNA,11297
PCSK7,mRNA,11298
NBR1,mRNA,11299
ALKBH4,mRNA,11300
CCDC61,mRNA,11301
RAD54L,mRNA,11302
MBOAT2,mRNA,11303
SPDYE4,mRNA,11304
C9orf116,mRNA,11305
ZNF213,mRNA,11306
GPR21,mRNA,11307
HECTD2,mRNA,11308
SUGCT,mRNA,11309
NAA50,mRNA,11310
CST6,mRNA,11311
ENST00000322370,mRNA,11312
KRTAP1-5,mRNA,11313
CDC42EP1,mRNA,11314
RBM48,mRNA,11315
OR8D1,mRNA,11316
AGPAT4,mRNA,11317
GBP2,mRNA,11318
SDHAF4,mRNA,11319
IMPACT,mRNA,11320
TMEM78,mRNA,11321
GDAP1L1,mRNA,11322
ROS1,mRNA,11323
DDX39B,mRNA,11324
PGAM4,mRNA,11325
P2RY14,mRNA,11326
RP2,mRNA,11327
ANXA1,mRNA,11328
EPS8,mRNA,11329
ZNF707,mRNA,11330
RPS23,mRNA,11331
ARHGAP22,mRNA,11332
AC013271.1,mRNA,11333
POPDC3,mRNA,11334
ENST00000320925,mRNA,11335
CCNI,mRNA,11336
LRP10,mRNA,11337
ENST00000341591,mRNA,11338
ZBTB42,mRNA,11339
PRY2,mRNA,11340
UBL4B,mRNA,11341
SH3RF2,mRNA,11342
Tiam1,mRNA,11343
N4BP1,mRNA,11344
CHRNB3,mRNA,11345
CLNS1A,mRNA,11346
DNAJB1,mRNA,11347
ACOT11,mRNA,11348
ZC3H11A,mRNA,11349
SLC22A25,mRNA,11350
CASP2,mRNA,11351
PAX2,mRNA,11352
ENST00000330935,mRNA,11353
ENST00000321795,mRNA,11354
SLC18B1,mRNA,11355
MLLT6,mRNA,11356
LRRC6,mRNA,11357
NCR1,mRNA,11358
SSB,mRNA,11359
ND2,mRNA,11360
ENST00000324808,mRNA,11361
SNAP25,mRNA,11362
H2AJ,mRNA,11363
PHF8,mRNA,11364
GANAB,mRNA,11365
LOC100506571,mRNA,11366
TLN2,mRNA,11367
ABLIM3,mRNA,11368
NINJ2,mRNA,11369
GLUL,mRNA,11370
KCNH3,mRNA,11371
ENST00000335995,mRNA,11372
SYMPK,mRNA,11373
HSPA6,mRNA,11374
EZHIP,mRNA,11375
KNL1,mRNA,11376
ACADS,mRNA,11377
MLN,mRNA,11378
OR3A2,mRNA,11379
CNTNAP3C,mRNA,11380
ENST00000355503,mRNA,11381
OR1I1,mRNA,11382
ANKRD62,mRNA,11383
PRSS45P,mRNA,11384
ETV2,mRNA,11385
DGCR6L,mRNA,11386
SLC10A2,mRNA,11387
CLDN15,mRNA,11388
RAB1A,mRNA,11389
PPP1R3E,mRNA,11390
ARSE,mRNA,11391
ZNF529,mRNA,11392
LYPD6,mRNA,11393
ADCY5,mRNA,11394
ZNF441,mRNA,11395
ENST00000326320,mRNA,11396
FEZ1,mRNA,11397
ADGRL2,mRNA,11398
AKT1,mRNA,11399
PCDH8,mRNA,11400
PNRC1,mRNA,11401
NOSIP,mRNA,11402
GNPTG,mRNA,11403
ZNF385C,mRNA,11404
NUP62,mRNA,11405
ZGRF1,mRNA,11406
ZKSCAN3,mRNA,11407
KRTAP19-5,mRNA,11408
TMEM67,mRNA,11409
JAKMIP2,mRNA,11410
SDR9C7,mRNA,11411
LRP4,mRNA,11412
SMIM24,mRNA,11413
FYB2,mRNA,11414
TMEM126B,mRNA,11415
TMEM178A,mRNA,11416
SNX2,mRNA,11417
HLA-F,mRNA,11418
TRAF1,mRNA,11419
OR6K2,mRNA,11420
ATP13A3,mRNA,11421
DAZAP2,mRNA,11422
CRYAB,mRNA,11423
H3C15,mRNA,11424
CCDC7,mRNA,11425
GAB1,mRNA,11426
RNPEPL1,mRNA,11427
RPAIN,mRNA,11428
RETREG1,mRNA,11429
ATP5MPL,mRNA,11430
BLM,mRNA,11431
CYP2A13,mRNA,11432
TTLL8,mRNA,11433
IFRD1,mRNA,11434
GJD3,mRNA,11435
ZUP1,mRNA,11436
RAB3GAP2,mRNA,11437
ENST00000295907,mRNA,11438
DHRS7,mRNA,11439
CUX2,mRNA,11440
C5AR1,mRNA,11441
SLC28A1,mRNA,11442
COL6A1,mRNA,11443
RPAP3,mRNA,11444
TERB2,mRNA,11445
MED28,mRNA,11446
CCL2,mRNA,11447
HELQ,mRNA,11448
ICMT,mRNA,11449
GSX1,mRNA,11450
CYTL1,mRNA,11451
LOC647264,mRNA,11452
CAD,mRNA,11453
PNPLA4,mRNA,11454
NIP7,mRNA,11455
MTM1,mRNA,11456
GNRH2,mRNA,11457
MAGEA9B,mRNA,11458
ITGAL,mRNA,11459
TEX30,mRNA,11460
CD200R1,mRNA,11461
IDO1,mRNA,11462
NUTF2,mRNA,11463
NUMA1,mRNA,11464
KIF5B,mRNA,11465
SDE2,mRNA,11466
TMEM189-UBE2V1,mRNA,11467
APOA4,mRNA,11468
RNF223,mRNA,11469
SEMA3B,mRNA,11470
ZFP69B,mRNA,11471
GMCL2,mRNA,11472
HLA-DQA1,mRNA,11473
HDGF,mRNA,11474
OR51G1,mRNA,11475
ZNF808,mRNA,11476
IL12A,mRNA,11477
C1QTNF7,mRNA,11478
IGKV2-40,mRNA,11479
MAP2K2,mRNA,11480
PHC2,mRNA,11481
UBR4,mRNA,11482
TVP23C-CDRT4,mRNA,11483
POLR1E,mRNA,11484
KIAA2026,mRNA,11485
LRRC8E,mRNA,11486
DLK1,mRNA,11487
SHPRH,mRNA,11488
AC009163.4,mRNA,11489
FAM133B,mRNA,11490
FGF13,mRNA,11491
KHDC4,mRNA,11492
NDUFS2,mRNA,11493
TBC1D21,mRNA,11494
AC116366.3,mRNA,11495
ZC4H2,mRNA,11496
MSH6,mRNA,11497
ZNF559,mRNA,11498
PPP1R15B,mRNA,11499
AKR1C8P,mRNA,11500
CDH20,mRNA,11501
CXorf21,mRNA,11502
ARFGAP1,mRNA,11503
LRRIQ3,mRNA,11504
KIF3C,mRNA,11505
CLEC1B,mRNA,11506
ANP32A,mRNA,11507
ARMC12,mRNA,11508
PARVA,mRNA,11509
C9orf66,mRNA,11510
DMXL2,mRNA,11511
PASK,mRNA,11512
FBF1,mRNA,11513
RBM47,mRNA,11514
CDKN2AIP,mRNA,11515
DKK2,mRNA,11516
ZNF850,mRNA,11517
LRIG1,mRNA,11518
PHRF1,mRNA,11519
TRHDE,mRNA,11520
INSYN2A,mRNA,11521
RUVBL1,mRNA,11522
SMPD3,mRNA,11523
PSTPIP2,mRNA,11524
NEUROG3,mRNA,11525
H1F0,mRNA,11526
ENST00000390543,mRNA,11527
CSE,mRNA,11528
RASGRP3,mRNA,11529
CR1,mRNA,11530
SEPT11,mRNA,11531
CNN3,mRNA,11532
VCX,mRNA,11533
HTATIP2,mRNA,11534
ADAMTS3,mRNA,11535
SEC61G,mRNA,11536
INHBB,mRNA,11537
ECHDC3,mRNA,11538
TNRC18,mRNA,11539
CSAG2,mRNA,11540
TRIM3,mRNA,11541
TTLL2,mRNA,11542
UQCC2,mRNA,11543
GNA14,mRNA,11544
ARAP3,mRNA,11545
CDO1,mRNA,11546
CCDC74B,mRNA,11547
ROBO4,mRNA,11548
FAM181A,mRNA,11549
TPRA1,mRNA,11550
PROSER2,mRNA,11551
ELK3,mRNA,11552
PLA2G4E,mRNA,11553
CC2D2A,mRNA,11554
STAG3,mRNA,11555
SERTAD4,mRNA,11556
KCTD15,mRNA,11557
ZNF341,mRNA,11558
ITGA10,mRNA,11559
PGLYRP2,mRNA,11560
STXBP5,mRNA,11561
COA5,mRNA,11562
TUT7,mRNA,11563
KRT84,mRNA,11564
TNFRSF10A,mRNA,11565
CCL8,mRNA,11566
CDK7,mRNA,11567
AC005258.1,mRNA,11568
KLHL30,mRNA,11569
RBBP6,mRNA,11570
DUSP4,mRNA,11571
SYS1-DBNDD2,mRNA,11572
CCL25,mRNA,11573
LYPLA2,mRNA,11574
ENST00000242110,mRNA,11575
CRYAA2,mRNA,11576
PSMD1,mRNA,11577
CPLX1,mRNA,11578
ZDHHC11B,mRNA,11579
SP140L,mRNA,11580
ACTA1,mRNA,11581
JAK1,mRNA,11582
MEAK7,mRNA,11583
C11orf71,mRNA,11584
PAPOLA,mRNA,11585
NADSYN1,mRNA,11586
LDLR,mRNA,11587
PARP11,mRNA,11588
HOXC12,mRNA,11589
ZNF749,mRNA,11590
CLK4,mRNA,11591
STK33,mRNA,11592
GNAQ,mRNA,11593
MEF2B,mRNA,11594
PD-L1,mRNA,11595
PPP2R3A,mRNA,11596
NEUROG1,mRNA,11597
CRYBB1,mRNA,11598
RBSN,mRNA,11599
PRH1-PRR4,mRNA,11600
SPAG16,mRNA,11601
ENST00000295941,mRNA,11602
FAM110C,mRNA,11603
RRAD,mRNA,11604
NDUFB2,mRNA,11605
LILRB1,mRNA,11606
ELMO2,mRNA,11607
CDY1B,mRNA,11608
UBE2Z,mRNA,11609
MIA3,mRNA,11610
HSPB2,mRNA,11611
RTRAF,mRNA,11612
SLC25A35,mRNA,11613
AL354828,mRNA,11614
GLRB,mRNA,11615
DACH2,mRNA,11616
SIN3B,mRNA,11617
DUSP13,mRNA,11618
TMEM265,mRNA,11619
PCDHB10,mRNA,11620
STARD3NL,mRNA,11621
ABCC10,mRNA,11622
TOR4A,mRNA,11623
ZBTB5,mRNA,11624
APOC1,mRNA,11625
EIF5B,mRNA,11626
POLRMT,mRNA,11627
MBD3L5,mRNA,11628
KIF4B,mRNA,11629
TNKS2,mRNA,11630
POU5F1,mRNA,11631
UPK3A,mRNA,11632
ITIH4,mRNA,11633
ACTL9,mRNA,11634
LOC101929777,mRNA,11635
WDR61,mRNA,11636
PEX5,mRNA,11637
RPF1,mRNA,11638
OR4K1,mRNA,11639
FAM50A,mRNA,11640
S100PBP,mRNA,11641
CRYBB3,mRNA,11642
CIB2,mRNA,11643
ANKAR,mRNA,11644
DUT,mRNA,11645
GATAD2A,mRNA,11646
PKD2,mRNA,11647
ARMCX5,mRNA,11648
BET1L,mRNA,11649
SLC35F6,mRNA,11650
EIF3E,mRNA,11651
CEP170B,mRNA,11652
DDX59,mRNA,11653
CHP1,mRNA,11654
GPBP1L1,mRNA,11655
C10orf99,mRNA,11656
SERPINB7,mRNA,11657
NDUFS4,mRNA,11658
USP22,mRNA,11659
USP13,mRNA,11660
RNF17,mRNA,11661
PACRG,mRNA,11662
KRT74,mRNA,11663
OR1F1,mRNA,11664
PIM3,mRNA,11665
