BioMarkers,Topotecan.estimate,Topotecan.se,Topotecan.n,Topotecan.tstat,Topotecan.fstat,Topotecan.pvalue,Topotecan.df,Topotecan.fdr
ENSG00000160211,-0.088535405,0.047306069,487,-1.871544311,3.502678108,0.061898643,464,0.231069803
ENSG00000171621,-0.050863539,0.047498764,487,-1.0708392,1.146696593,0.284798425,464,0.547661928
ENSG00000115364,0.144918703,0.041731643,487,3.472633538,12.05918369,0.000563651,464,0.012058276
ENSG00000081154,0.036121918,0.043897932,487,0.822861501,0.677101049,0.411009442,464,0.664035265
ENSG00000156395,-0.017790159,0.041355305,487,-0.430178393,0.185053449,0.667265602,464,0.835709683
ENSG00000121274,0.03983352,0.043104522,487,0.924114633,0.853987854,0.355906958,464,0.615483282
ENSG00000149100,0.174601089,0.046322181,487,3.769276069,14.20744209,0.000184841,464,0.005819575
ENSG00000172150,-0.016540696,0.044206623,487,-0.374167827,0.140001563,0.708450382,464,0.861115118
ENSG00000253595,-0.048352265,0.041668474,487,-1.160404033,1.346537519,0.246481039,464,0.509974821
ENSG00000102780,0.145041853,0.044325829,487,3.272174649,10.70712694,0.001146844,464,0.019167823
ENSG00000122420,-0.047857236,0.04769779,487,-1.00334284,1.006696854,0.316218419,464,0.578419442
ENSG00000155659,-0.022669455,0.044434749,487,-0.510174046,0.260277557,0.610172129,464,0.803375174
ENSG00000114026,0.008592124,0.043261919,487,0.198607105,0.039444782,0.842657086,464,0.92909892
ENSG00000170498,0.041618085,0.04255686,487,0.977940685,0.956367983,0.328613252,464,0.590890065
ENSG00000185774,-0.028072642,0.042416511,487,-0.661832888,0.438022772,0.508406868,464,0.735999069
ENSG00000149346,-0.037987213,0.042925404,487,-0.884958788,0.783152056,0.376637213,464,0.6336656
ENSG00000278998,0.048784407,0.043682536,487,1.11679428,1.247229463,0.264660261,464,0.52781743
ENSG00000010278,-0.069105502,0.056085974,487,-1.232135175,1.51815709,0.218522599,464,0.476843863
ENSG00000160360,-0.022360807,0.044712039,487,-0.500107073,0.250107084,0.617236778,464,0.807972102
ENSG00000108821,-0.056278305,0.049919967,487,-1.127370651,1.270964585,0.260168447,464,0.524054145
ENSG00000179142,-0.032631225,0.042462136,487,-0.768478189,0.590558727,0.442594087,464,0.689415766
ENSG00000121388,-0.060715035,0.042477457,487,-1.429347211,2.04303345,0.153577364,464,0.389235298
ENSG00000113649,0.182476457,0.048676047,487,3.748793659,14.0534539,0.00020012,464,0.006155449
ENSG00000157093,-0.031844749,0.042935678,487,-0.741685009,0.550096652,0.458653439,464,0.701770953
ENSG00000003137,0.022178094,0.043966573,487,0.504430816,0.254450449,0.614198119,464,0.805871196
ENSG00000095970,-0.05930805,0.043458628,487,-1.364701385,1.86240987,0.173008348,464,0.41738785
ENSG00000110328,-0.047860436,0.043132135,487,-1.109623634,1.23126461,0.267735988,464,0.531227251
ENSG00000154370,0.100964418,0.045565884,487,2.215789734,4.909724147,0.027190485,464,0.141125526
ENSG00000143549,0.132935543,0.041647892,487,3.191891248,10.18816974,0.001509409,464,0.023213831
ENSG00000182325,0.106682245,0.044643418,487,2.389652275,5.710437993,0.017262591,464,0.107239928
ENSG00000153130,-0.02319269,0.04237391,487,-0.547334183,0.299574708,0.584412319,464,0.787394713
ENSG00000126952,-0.117916245,0.041378718,487,-2.84968334,8.12069514,0.004571026,464,0.047362831
ENSG00000134780,-0.010288717,0.043677748,487,-0.235559699,0.055488372,0.81387828,464,0.914539769
ENSG00000123094,0.034505455,0.048002781,487,0.718821982,0.516705042,0.47261244,464,0.711219775
ENSG00000186431,0.033853363,0.044475139,487,0.761174966,0.579387329,0.446939232,464,0.692847502
ENSG00000157107,-0.044206429,0.057882604,487,-0.763725639,0.583276852,0.445418917,464,0.691400651
ENSG00000140396,-0.047476481,0.046451129,487,-1.022073777,1.044634806,0.307278561,464,0.56940088
ENSG00000255471,-0.006691782,0.043793274,487,-0.152803884,0.023349027,0.87861936,464,0.947245335
ENSG00000172238,0.056674232,0.042153639,487,1.344468301,1.807595012,0.179453892,464,0.426312105
ENSG00000133808,-0.121711548,0.042657495,487,-2.85322772,8.140908423,0.004521231,464,0.047244838
ENSG00000138767,0.084820793,0.050891065,487,1.666712865,2.777931775,0.096246333,464,0.296954788
ENSG00000260026,-0.11586568,0.042331022,487,-2.737134033,7.491902713,0.006435712,464,0.058736871
ENSG00000215000,-0.027619613,0.041962296,487,-0.658200702,0.433228164,0.510735605,464,0.737291847
ENSG00000170832,-0.025794523,0.043790217,487,-0.589047621,0.346977099,0.556115991,464,0.768772288
ENSG00000174109,0.014980073,0.042831313,487,0.34974584,0.122322152,0.726688135,464,0.869871068
ENSG00000230768,-0.134775312,0.041606088,487,-3.239317068,10.49317507,0.001284178,464,0.02087207
ENSG00000102901,0.04064989,0.042423679,487,0.958188701,0.918125588,0.338466607,464,0.599535473
ENSG00000155158,0.106887447,0.043386764,487,2.463595759,6.069304063,0.014116903,464,0.094351422
ENSG00000166148,-0.024630524,0.042903528,487,-0.574090878,0.329580336,0.566184491,464,0.775941294
ENSG00000263639,0.028683315,0.042028304,487,0.682476143,0.465773685,0.495278489,464,0.728581873
ENSG00000102879,0.214114947,0.072584559,487,2.949869101,8.701727711,0.003339796,464,0.038456623
ENSG00000139428,0.015630526,0.043829492,487,0.356621198,0.127178679,0.721537518,464,0.867282986
ENSG00000147526,0.054554264,0.04703251,487,1.159926689,1.345429924,0.246675152,464,0.510060227
ENSG00000008083,0.042511609,0.047819792,487,0.888996097,0.79031406,0.374465818,464,0.63233478
ENSG00000254535,0.068672016,0.044733572,487,1.535133723,2.356635547,0.12543255,464,0.345709111
ENSG00000180432,-0.036140345,0.042208791,487,-0.856227921,0.733126252,0.392313676,464,0.648319637
ENSG00000110514,0.044504368,0.046734095,487,0.95228908,0.906854492,0.341446188,464,0.602548557
ENSG00000211812,-0.13733193,0.041751778,487,-3.289247477,10.81914897,0.001080986,464,0.018533852
ENSG00000167925,-0.019672219,0.045396978,487,-0.433337624,0.187781497,0.664970886,464,0.834318489
ENSG00000117322,0.029699311,0.045386004,487,0.65437156,0.428202139,0.513196661,464,0.739106646
ENSG00000139549,-0.078475707,0.042073565,487,-1.865202209,3.478979282,0.062784021,464,0.2330847
ENSG00000127324,-0.05757714,0.0501325,487,-1.148499278,1.319050591,0.251354242,464,0.514265591
ENSG00000071282,-0.179521205,0.044647968,487,-4.020814706,16.1669509,6.77E-05,464,0.003045474
ENSG00000278383,-0.043968056,0.043144136,487,-1.019096929,1.03855855,0.308688012,464,0.571114179
ENSG00000095906,-0.001071189,0.042565768,487,-0.025165503,0.000633303,0.979933772,464,0.992021934
ENSG00000124406,-0.062235732,0.053744092,487,-1.158001359,1.340967148,0.247459183,464,0.510995429
ENSG00000139055,-0.117787759,0.045701555,487,-2.577324999,6.642604149,0.010264478,464,0.078239779
ENSG00000163257,0.149804455,0.044040551,487,3.401511784,11.57028241,0.000728106,464,0.014335875
ENSG00000181585,-0.076976035,0.04326623,487,-1.77912511,3.165286156,0.075873793,464,0.259845863
ENSG00000059804,-0.036943959,0.044026885,487,-0.839122717,0.704126935,0.40183255,464,0.656722632
ENSG00000144452,-0.022792542,0.044949837,487,-0.507066176,0.257116107,0.612349279,464,0.804625105
ENSG00000170983,0.002664617,0.042055212,487,0.06335997,0.004014486,0.949507148,464,0.978484439
ENSG00000152672,-0.054514545,0.041923242,487,-1.300341822,1.690888853,0.194129342,464,0.447073598
ENSG00000163286,0.01098439,0.043698569,487,0.251367277,0.063185508,0.80164145,464,0.909579283
ENSG00000074181,-0.006218098,0.048421291,487,-0.128416601,0.016490824,0.897874934,464,0.955925546
ENSG00000198774,-0.049600835,0.044117836,487,-1.124280789,1.264007293,0.261475212,464,0.525111013
ENSG00000122033,0.109964757,0.044456742,487,2.473522608,6.118314092,0.013735786,464,0.092889352
ENSG00000141448,-0.11903466,0.051153651,487,-2.32700221,5.414939284,0.020394651,464,0.118468201
ENSG00000198298,0.072854831,0.043967062,487,1.657032049,2.745755211,0.098188956,464,0.300173325
ENSG00000273237,0.05535782,0.041776221,487,1.32510357,1.755899471,0.185788947,464,0.434810411
ENSG00000183729,-0.104642335,0.042567726,487,-2.458255227,6.043018763,0.014325788,464,0.095175708
ENSG00000174951,-0.086609327,0.049285179,487,-1.75730977,3.088137628,0.079524477,464,0.266558371
ENSG00000196152,-0.00705928,0.042864435,487,-0.164688509,0.027122305,0.869260882,464,0.94316635
ENSG00000137478,0.079337464,0.053025581,487,1.496211117,2.238647706,0.1352785,464,0.36146473
ENSG00000230074,0.036590723,0.042755896,487,0.855805296,0.732402705,0.392547196,464,0.648357091
ENSG00000146282,0.046032546,0.0435295,487,1.057502289,1.118311092,0.290832651,464,0.553575549
ENSG00000267909,0.095552325,0.044192443,487,2.162186982,4.675052544,0.031114175,464,0.152890857
ENSG00000134717,0.150309826,0.044276634,487,3.394788925,11.52459185,0.000745771,464,0.014590846
ENSG00000249873,0.041826413,0.042445167,487,0.985422256,0.971057023,0.32493026,464,0.586743938
ENSG00000272732,-0.099236343,0.043494734,487,-2.281571467,5.205568361,0.022966799,464,0.127005574
ENSG00000111186,-0.017904693,0.044004794,487,-0.406880507,0.165551747,0.684283373,464,0.844822542
ENSG00000151500,0.143640927,0.046427032,487,3.093907138,9.57226138,0.002094666,464,0.028513662
ENSG00000103353,-0.050442779,0.043718006,487,-1.153821609,1.331304305,0.249167277,464,0.512365043
ENSG00000172409,0.061824533,0.042556881,487,1.452750571,2.11048422,0.146968929,464,0.378840818
ENSG00000175229,-0.019831271,0.043416552,487,-0.456767528,0.208636575,0.648051899,464,0.826080325
ENSG00000132170,-0.090640008,0.051081229,487,-1.774428876,3.148597836,0.076647873,464,0.261372325
ENSG00000204860,0.06748939,0.045033134,487,1.498660756,2.24598406,0.134641673,464,0.36054678
ENSG00000116237,0.015017756,0.044254992,487,0.339346047,0.115155739,0.734502593,464,0.874260234
ENSG00000234127,-0.011989762,0.047647227,487,-0.251636095,0.063320724,0.801433767,464,0.909579283
ENSG00000007168,0.020431234,0.04388793,487,0.465531961,0.216720007,0.641768979,464,0.822127168
ENSG00000217455,-0.148064325,0.041066224,487,-3.605501357,12.99964004,0.000345308,464,0.008939504
ENSG00000135828,0.009892831,0.046258802,487,0.213858353,0.045735395,0.83075146,464,0.922775697
ENSG00000224843,-0.055190767,0.042993834,487,-1.283690292,1.647860767,0.199891022,464,0.454227566
ENSG00000148606,0.110069266,0.044202984,487,2.490086772,6.200532134,0.013120113,464,0.090235883
ENSG00000196776,-0.076919313,0.044864831,487,-1.714467924,2.939400261,0.08711058,464,0.28088603
ENSG00000171631,-0.103906013,0.044215051,487,-2.350014547,5.522568371,0.019190692,464,0.114640339
ENSG00000265246,-0.071638793,0.042959689,487,-1.667581756,2.780828913,0.096073495,464,0.296690925
ENSG00000071909,-0.049905557,0.043060217,487,-1.15897132,1.34321452,0.247063978,464,0.510600587
ENSG00000107819,-0.007326193,0.052743955,487,-0.138901092,0.019293513,0.889588572,464,0.952573346
ENSG00000164663,0.217877949,0.055006544,487,3.960945992,15.68909315,8.64E-05,464,0.003559286
ENSG00000146910,0.06619805,0.041277589,487,1.60372861,2.571945454,0.109454319,464,0.320769015
ENSG00000205795,0.022579623,0.042877942,487,0.526602306,0.277309988,0.598721428,464,0.796381434
ENSG00000073067,0.009890938,0.042432547,487,0.233097908,0.054334635,0.815788171,464,0.915452944
ENSG00000162073,0.108913065,0.043532687,487,2.501868645,6.259346719,0.012697219,464,0.08871866
ENSG00000107669,0.07184283,0.044724698,487,1.6063346,2.580310847,0.108880698,464,0.319822076
ENSG00000101417,-0.000506323,0.043938736,487,-0.011523395,0.000132789,0.990810817,464,0.996483968
ENSG00000168883,0.128340786,0.041767173,487,3.072766908,9.441896474,0.00224565,464,0.030017957
ENSG00000113712,0.057798075,0.042725879,487,1.35276502,1.829973199,0.176789515,464,0.423094686
ENSG00000137875,-0.058849159,0.042864725,487,-1.372904168,1.884865854,0.170445275,464,0.413596243
ENSG00000139714,0.030855127,0.041869433,487,0.73693682,0.543075877,0.461533221,464,0.703596591
ENSG00000156876,0.191229092,0.0444292,487,4.30413092,18.52554297,2.05E-05,464,0.001296634
ENSG00000119685,0.10620585,0.042858577,487,2.478053575,6.140749522,0.013564881,464,0.092003484
ENSG00000271797,-0.028938598,0.042275865,487,-0.68451818,0.468565139,0.493989771,464,0.727701845
ENSG00000154438,-0.044353597,0.041395562,487,-1.071457761,1.148021733,0.284520637,464,0.54762198
ENSG00000164821,0.019437414,0.042464493,487,0.457733332,0.209519803,0.647358303,464,0.825794867
ENSG00000165863,-0.019435578,0.043860033,487,-0.443127293,0.196361798,0.657880191,464,0.831391161
ENSG00000102753,0.142272799,0.041085106,487,3.462880184,11.99153917,0.000583943,464,0.012334247
ENSG00000092931,-0.024966592,0.043475013,487,-0.574274521,0.329791225,0.566060337,464,0.775871029
ENSG00000147027,-0.094129394,0.045889335,487,-2.051225926,4.207527798,0.040805889,464,0.178483424
ENSG00000086205,0.023498467,0.047197958,487,0.497870412,0.247874947,0.618811257,464,0.808975427
ENSG00000235919,0.083534728,0.04585201,487,1.821833514,3.319077354,0.069123899,464,0.245153552
ENSG00000267649,-0.032299388,0.043078256,487,-0.749784017,0.562176072,0.453764781,464,0.697595852
ENSG00000173064,-0.03866147,0.047112155,487,-0.820626237,0.673427421,0.412280584,464,0.665356633
ENSG00000117425,-0.079879641,0.042029196,487,-1.900575069,3.612185594,0.057977164,464,0.222486533
ENSG00000100104,0.086801211,0.047191063,487,1.839356995,3.383234154,0.066501406,464,0.240582503
ENSG00000184544,-0.107465213,0.041933055,487,-2.562780422,6.567843491,0.010698165,464,0.080443133
ENSG00000246922,0.002033584,0.0453692,487,0.044823,0.002009101,0.964267675,464,0.985378715
ENSG00000092871,0.011581554,0.046932444,487,0.246770734,0.060895795,0.8051948,464,0.910756542
ENSG00000180910,-0.083579708,0.042177293,487,-1.981628061,3.926849773,0.04811061,464,0.198632339
ENSG00000160714,0.033557477,0.044889113,487,0.747563831,0.558851681,0.455101971,464,0.698942868
ENSG00000135912,0.087653834,0.046987455,487,1.865473118,3.479989954,0.062745988,464,0.233027515
ENSG00000126016,-0.098919379,0.043782777,487,-2.259321689,5.104534496,0.024326562,464,0.131688316
ENSG00000169885,-0.060118352,0.042054127,487,-1.42954703,2.043604712,0.153519997,464,0.389173873
ENSG00000125901,0.104445967,0.042556795,487,2.454272414,6.023453084,0.014483345,464,0.095872051
ENSG00000128708,0.112517129,0.04120754,487,2.730498577,7.45562248,0.006564578,464,0.059211311
ENSG00000065000,0.012049489,0.043048988,487,0.279901806,0.078345021,0.779677576,464,0.899570349
ENSG00000104371,0.031754672,0.041517251,487,0.764854886,0.585002997,0.444746781,464,0.690788978
ENSG00000204227,-0.01676457,0.043086838,487,-0.389087953,0.151389435,0.69738958,464,0.853473227
ENSG00000101161,0.031915279,0.041749688,487,0.764443527,0.584373905,0.444991558,464,0.690999744
ENSG00000198931,0.016230614,0.043767793,487,0.37083465,0.137518338,0.710929933,464,0.862339322
ENSG00000255717,0.145439926,0.048257464,487,3.013832744,9.083187812,0.002720926,464,0.03367356
ENSG00000196150,0.066451856,0.04604386,487,1.443229477,2.082911323,0.149630598,464,0.382999244
ENSG00000248762,-0.034790133,0.043329744,487,-0.80291572,0.644673653,0.422434528,464,0.673098511
ENSG00000007952,-0.04501817,0.047871639,487,-0.940393335,0.884339625,0.347505139,464,0.608212032
ENSG00000103591,0.027101348,0.042685145,487,0.634912884,0.40311437,0.525798179,464,0.748087447
ENSG00000162039,0.0128844,0.043821186,487,0.294022172,0.086449038,0.768872439,464,0.893448336
ENSG00000145029,-0.047852674,0.04645733,487,-1.030034958,1.060972015,0.303530208,464,0.565873395
ENSG00000104522,0.004966799,0.046534251,487,0.106734265,0.011392203,0.915045929,464,0.964108376
ENSG00000187951,0.137545284,0.043347943,487,3.173052164,10.06826004,0.001608606,464,0.024175305
ENSG00000178988,0.027829781,0.042682947,487,0.652011706,0.425119265,0.51471646,464,0.739957703
ENSG00000256525,0.204617209,0.047093378,487,4.34492534,18.87837621,1.71E-05,464,0.001147092
ENSG00000112742,0.164509895,0.040772153,487,4.034859211,16.28008886,6.39E-05,464,0.002914039
ENSG00000164654,0.126812615,0.043155089,487,2.938532098,8.634970892,0.003462051,464,0.039523436
ENSG00000168005,0.101895455,0.042344909,487,2.406321267,5.79038204,0.016504069,464,0.104518375
ENSG00000084734,-0.056126589,0.04349089,487,-1.290536674,1.665484907,0.197507084,464,0.451339827
ENSG00000100908,0.148339433,0.04516604,487,3.284313461,10.78671491,0.001099649,464,0.018755856
ENSG00000172428,0.008678457,0.043807654,487,0.198103665,0.039245062,0.843050719,464,0.929321888
ENSG00000175809,-0.122898271,0.042188605,487,-2.913067904,8.485964614,0.003751682,464,0.041828325
ENSG00000204539,-0.138642361,0.043057575,487,-3.219929658,10.367947,0.001372201,464,0.02184178
ENSG00000068615,0.021949676,0.044253021,487,0.496004017,0.246019985,0.620126434,464,0.809844204
ENSG00000107187,-0.001436501,0.042625434,487,-0.03370057,0.001135728,0.973130416,464,0.988788715
ENSG00000182963,0.069431045,0.048841181,487,1.421567692,2.020854702,0.155823555,464,0.392380642
ENSG00000127920,-0.087905394,0.049908386,487,-1.761335124,3.10230142,0.078840279,464,0.265351313
ENSG00000167280,0.047561625,0.044407532,487,1.071026096,1.147096898,0.284714473,464,0.54762198
ENSG00000105717,0.050415362,0.044462666,487,1.133880769,1.285685598,0.257430047,464,0.521241618
ENSG00000222020,-0.015426043,0.042515402,487,-0.362834221,0.131648672,0.716893947,464,0.865131251
ENSG00000175315,-0.09599534,0.047501693,487,-2.020882502,4.083966086,0.043865745,464,0.187165497
ENSG00000104960,0.010387878,0.04314522,487,0.240765443,0.057967998,0.80984326,464,0.912360832
ENSG00000153721,-0.049287209,0.044493114,487,-1.107749133,1.227108142,0.268544071,464,0.531856794
ENSG00000197798,0.030149971,0.042544489,487,0.708669251,0.502212107,0.478885631,464,0.715486433
ENSG00000125848,-0.091360017,0.04587544,487,-1.991479915,3.96599225,0.047013968,464,0.195922518
ENSG00000238142,-0.038281288,0.046054584,487,-0.831215583,0.690919345,0.406279381,464,0.660685731
ENSG00000108788,0.070326045,0.044355735,487,1.585500599,2.513812151,0.113533887,464,0.32767405
ENSG00000089057,-0.05742819,0.048331068,487,-1.188225144,1.411878992,0.235352546,464,0.497125048
ENSG00000012504,-0.018798559,0.046611317,487,-0.403304613,0.162654611,0.686909926,464,0.846546304
ENSG00000204611,0.054914725,0.043219105,487,1.270612263,1.614455523,0.204503319,464,0.45974474
ENSG00000170162,-0.032842547,0.041933748,487,-0.783200845,0.613403563,0.433908742,464,0.682635815
ENSG00000144320,0.042145828,0.042816515,487,0.984335769,0.968916906,0.325463432,464,0.587494794
ENSG00000233093,0.004823484,0.042841957,487,0.112587847,0.012676023,0.910406012,464,0.961223067
ENSG00000144230,-0.008693594,0.042443254,487,-0.204828633,0.041954769,0.837795835,464,0.926789543
ENSG00000131966,-0.071568882,0.044430156,487,-1.61081772,2.594733728,0.107899474,464,0.31802771
ENSG00000136404,0.060043018,0.045812046,487,1.310638209,1.717772516,0.190628365,464,0.441747759
ENSG00000171056,0.075062365,0.047966767,487,1.564882735,2.448857975,0.118292129,464,0.33512756
ENSG00000172339,0.007985846,0.046042233,487,0.1734461,0.03008355,0.862376431,464,0.939920839
ENSG00000265666,-0.001339591,0.047499706,487,-0.028202083,0.000795357,0.977513101,464,0.990777659
ENSG00000108557,-0.00134762,0.042526982,487,-0.031688584,0.001004166,0.974734025,464,0.989363618
ENSG00000235663,0.032271632,0.042410286,487,0.760938787,0.579027837,0.447080155,464,0.692885404
ENSG00000239713,0.022521658,0.047700741,487,0.472144814,0.222920725,0.637045394,464,0.819701643
ENSG00000161973,-0.031636347,0.042422791,487,-0.745739416,0.556127276,0.456202457,464,0.699904518
ENSG00000104413,-0.103058748,0.05268672,487,-1.956066891,3.826197683,0.051056859,464,0.206533578
ENSG00000170088,-0.073279236,0.043521473,487,-1.68374899,2.835010662,0.092902761,464,0.29143953
ENSG00000166471,0.013307191,0.045339758,487,0.293499386,0.086141889,0.769271697,464,0.893715498
ENSG00000089916,0.076869414,0.046064643,487,1.668729176,2.784657063,0.095845634,464,0.296433889
ENSG00000115540,0.0719845,0.046332078,487,1.553664388,2.413873031,0.120946272,464,0.339524484
ENSG00000135549,-0.06449991,0.044808745,487,-1.439449151,2.07201386,0.150697582,464,0.384648614
ENSG00000259436,-0.08092431,0.043844549,487,-1.845709697,3.406644286,0.065571225,464,0.238683549
ENSG00000235280,-0.011856392,0.045003656,487,-0.263453975,0.069407997,0.792317647,464,0.905247551
ENSG00000155875,-0.03116917,0.042411164,487,-0.734928429,0.540119795,0.462754355,464,0.704546321
ENSG00000185608,-0.012102961,0.042983505,487,-0.281572216,0.079282913,0.778397077,464,0.899095049
ENSG00000122507,-0.087365805,0.044684774,487,-1.955158245,3.822643762,0.051164323,464,0.206681181
ENSG00000186017,0.067482682,0.04437014,487,1.520903054,2.313146099,0.128965306,464,0.351682048
ENSG00000129538,-0.111162756,0.042993522,487,-2.585569874,6.685171574,0.010025668,464,0.077035293
ENSG00000084733,0.007043736,0.045256394,487,0.155640691,0.024224025,0.876383935,464,0.946226244
ENSG00000167664,-0.011262365,0.044359128,487,-0.253890592,0.064460433,0.799692548,464,0.908593031
ENSG00000259823,-0.002944106,0.04395971,487,-0.066972828,0.00448536,0.946632183,464,0.977597721
ENSG00000087191,0.136776692,0.043311725,487,3.157959948,9.972711034,0.00169238,464,0.024936142
ENSG00000131203,-0.060508473,0.042740428,487,-1.415719866,2.004262738,0.157528407,464,0.395256583
ENSG00000070010,0.011156745,0.042875451,487,0.260212884,0.067710745,0.794814996,464,0.906273822
ENSG00000081760,0.043082427,0.043621372,487,0.987644917,0.975442482,0.323841311,464,0.585539813
ENSG00000157542,-0.047809721,0.041833084,487,-1.142868665,1.306148785,0.253682469,464,0.517495696
ENSG00000129824,-0.036465066,0.045727113,487,-0.797449542,0.635925773,0.425597886,464,0.67571989
ENSG00000123575,-0.07091556,0.046317474,487,-1.531075732,2.344192896,0.126432144,464,0.347471487
ENSG00000055208,-0.037455404,0.04336281,487,-0.863767928,0.746095034,0.388161667,464,0.644596883
ENSG00000105671,-0.004576367,0.043742438,487,-0.104620763,0.010945504,0.916721946,464,0.964402661
ENSG00000236882,-0.096895444,0.041406489,487,-2.340102883,5.476081502,0.019701391,464,0.116337558
ENSG00000140254,0.037656939,0.046851909,487,0.803743955,0.646004344,0.421956425,464,0.672951764
ENSG00000215483,0.033369795,0.041366766,487,0.806681256,0.650734648,0.42026342,464,0.671645597
ENSG00000165125,-0.049721287,0.046988215,487,-1.058165037,1.119713245,0.290530772,464,0.553239247
ENSG00000213741,0.121830034,0.046280583,487,2.632422177,6.92964652,0.008760506,464,0.071020392
ENSG00000229358,0.054650301,0.042967599,487,1.271895629,1.61771849,0.2040473,464,0.459031923
ENSG00000088926,-0.017547181,0.042715512,487,-0.410791773,0.168749881,0.681414865,464,0.84356422
ENSG00000261319,-0.07700548,0.041226067,487,-1.867883229,3.488987756,0.062408469,464,0.232323327
ENSG00000117419,0.034391664,0.043151064,487,0.797006161,0.635218821,0.425855084,464,0.675947798
ENSG00000261184,0.02605808,0.042034022,487,0.619928307,0.384311106,0.535609302,464,0.754566209
ENSG00000204001,-0.012589179,0.043347961,487,-0.290421486,0.084344639,0.771623562,464,0.895190626
ENSG00000106392,-0.027626876,0.043607583,487,-0.633533773,0.401365042,0.526697282,464,0.748675118
ENSG00000131873,0.083996036,0.047998182,487,1.749983708,3.062442977,0.080782126,464,0.269190172
ENSG00000113300,0.146753429,0.044770324,487,3.27791752,10.74474327,0.001124287,464,0.018929661
ENSG00000160049,0.102082235,0.043266878,487,2.359362154,5.566589772,0.01871973,464,0.112768917
ENSG00000188368,0.088095954,0.044375901,487,1.985220616,3.941100895,0.047708239,464,0.197786702
ENSG00000168476,-0.021644343,0.043641317,487,-0.495959896,0.245976218,0.62015754,464,0.809844204
ENSG00000104213,-0.045227132,0.044009734,487,-1.027662016,1.056089219,0.304644255,464,0.567048038
ENSG00000100558,0.034139924,0.057117826,487,0.597710501,0.357257843,0.550324711,464,0.764195702
ENSG00000137203,-0.174544552,0.055176737,487,-3.163372117,10.00692315,0.001661886,464,0.024684169
ENSG00000100485,-0.018112651,0.04338118,487,-0.417523253,0.174325667,0.676488846,464,0.840441949
ENSG00000128563,-0.069655379,0.045539336,487,-1.529565084,2.339569346,0.126805843,464,0.348068569
ENSG00000237401,-0.143518206,0.041600915,487,-3.449881018,11.90167904,0.000612049,464,0.012777069
ENSG00000078295,-0.022439111,0.044127497,487,-0.508506305,0.258578662,0.61134,464,0.803984773
ENSG00000231991,-0.022520055,0.047342584,487,-0.47568285,0.226274174,0.634524208,464,0.817771303
ENSG00000181350,0.020842897,0.045467015,487,0.458417985,0.210147049,0.646866802,464,0.825620015
ENSG00000180383,-0.051853419,0.042840103,487,-1.210394363,1.465054513,0.226743817,464,0.486822967
ENSG00000241369,0.037050938,0.041733792,487,0.887792283,0.788175138,0.375112454,464,0.632739598
ENSG00000148339,0.019787425,0.043896179,487,0.450777855,0.203200675,0.652360234,464,0.828546512
ENSG00000234883,0.134678752,0.048120867,487,2.798759877,7.833056847,0.005343607,464,0.052583243
ENSG00000168062,-0.032404609,0.041839446,487,-0.774498988,0.599848683,0.439030237,464,0.686754274
ENSG00000125733,-0.038933007,0.050339422,487,-0.773409888,0.598162855,0.439673672,464,0.687331221
ENSG00000070985,0.022273284,0.041552459,487,0.536028057,0.287326078,0.59219602,464,0.792338173
ENSG00000169902,-0.175550189,0.056539713,487,-3.104900605,9.640407767,0.002019896,464,0.028045155
ENSG00000225302,0.025039068,0.045128283,487,0.554842039,0.307849688,0.579270065,464,0.784326232
ENSG00000122873,0.083639774,0.043004202,487,1.944920976,3.782717601,0.052388241,464,0.209511112
ENSG00000147853,0.078913894,0.043014831,487,1.834574068,3.365662009,0.067208909,464,0.241737158
ENSG00000234693,-0.029522941,0.041645687,487,-0.708907526,0.50254988,0.478737884,464,0.715447548
ENSG00000029639,0.153017631,0.042665144,487,3.586478753,12.86282985,0.000370749,464,0.009240431
ENSG00000274425,0.067151358,0.047678814,487,1.408410835,1.983621081,0.159679143,464,0.39863049
ENSG00000156671,0.089286404,0.045208243,487,1.975002764,3.900635917,0.048860155,464,0.200623284
ENSG00000235875,0.078491505,0.041115584,487,1.909045142,3.644453354,0.056872846,464,0.22010473
ENSG00000089220,0.056921982,0.042581633,487,1.336773098,1.786962316,0.181951766,464,0.429458031
ENSG00000187187,0.041937427,0.049170416,487,0.852899579,0.727437691,0.394155037,464,0.649914399
ENSG00000236609,0.05412588,0.04556517,487,1.187878378,1.411055042,0.23548902,464,0.497303537
ENSG00000134461,0.120882449,0.043274938,487,2.793359274,7.802856033,0.005432122,464,0.053059912
ENSG00000230590,-0.058721391,0.043005961,487,-1.365424453,1.864383938,0.17278126,464,0.417228006
ENSG00000141946,-0.047090443,0.042353315,487,-1.111847864,1.236205673,0.266779316,464,0.530169614
ENSG00000168269,0.045737498,0.042567703,487,1.074464774,1.154474551,0.283172844,464,0.546846661
ENSG00000261666,-0.04162036,0.041999534,487,-0.990971947,0.9820254,0.322215761,464,0.584636499
ENSG00000070526,-0.037441745,0.044710581,487,-0.837424699,0.701280126,0.402785007,464,0.65759209
ENSG00000260647,0.055266883,0.044286424,487,1.247941891,1.557358963,0.21268173,464,0.469437717
ENSG00000075790,0.049923715,0.046034605,487,1.084482305,1.176101871,0.278714167,464,0.542253681
ENSG00000185974,-0.04876619,0.042014515,487,-1.160698633,1.347221317,0.246361292,464,0.509885118
