"ensembl_gene_id","GeneName","logFC","logCPM","LR","PValue","FDR","Significance","Label"
"ENSG00000177133","RP1-163G9.1",4.263809311148,-2.88710148709941,6.65832431552735,0.00986936782688028,0.0206250115097123,"Significant","Up in WA (Down in Control)"
"ENSG00000177144","NUDT4P1",2.42502069168606,-1.81343462230559,8.47319151850194,0.00360418522288264,0.00807817271267459,"Significant","Up in WA (Down in Control)"
"ENSG00000177169","ULK1",1.45752426183375,8.92697407889906,824.178283849024,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000298788401156955,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000129118064177019,"Significant","Up in WA (Down in Control)"
"ENSG00000177173","NAP1L4P1",4.11767421076726,0.289221469143103,88.4217782172008,0.00000000000000000000528853430372259,0.0000000000000000000267353592497552,"Significant","Up in WA (Down in Control)"
"ENSG00000177181","RIMKLA",2.37279137471665,2.73742492651402,205.250879290329,0.000000000000000000000000000000000000000000000149294792984618,0.00000000000000000000000000000000000000000000129435488467397,"Significant","Up in WA (Down in Control)"
"ENSG00000177189","RPS6KA3",2.0890240797281,6.22770769343259,915.862627267154,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000349550064566158,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000175690657658137,"Significant","Up in WA (Down in Control)"
"ENSG00000177192","PUS1",-1.52001088118259,6.23533358730123,611.90030466288,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043194650195756,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123739491344819,"Significant","Down in WA (Up in Control)"
"ENSG00000177234","C10orf85",-4.61233011894783,-0.250810710904268,73.811001520518,0.00000000000000000859661401277379,0.0000000000000000396184436428573,"Significant","Down in WA (Up in Control)"
"ENSG00000177283","FZD8",1.30354162930653,3.70979366576113,145.335584102925,0.00000000000000000000000000000000181382131343059,0.0000000000000000000000000000000122809308591775,"Significant","Up in WA (Down in Control)"
"ENSG00000177337","DLGAP1-AS1",4.57502071391388,2.86697216644919,591.949168266749,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000943927384914945,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000256440610742387,"Significant","Up in WA (Down in Control)"
"ENSG00000177359","RP11-551L14.1",-3.5003332969756,1.49117122818849,191.068390729284,0.000000000000000000000000000000000000000000185835114413106,0.00000000000000000000000000000000000000000152903007163686,"Significant","Down in WA (Up in Control)"
"ENSG00000177363","LRRN4CL",4.44559829898636,-1.67598220269142,19.6828154567253,0.00000914197852751382,0.0000260446935190885,"Significant","Up in WA (Down in Control)"
"ENSG00000177374","HIC1",1.46414913251227,2.81277239590174,100.657092955665,0.0000000000000000000000109369319350121,0.0000000000000000000000592252141294435,"Significant","Up in WA (Down in Control)"
"ENSG00000177380","PPFIA3",-1.84107238397697,6.98310658765237,1035.10626001537,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000420301154820107,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000254929779968323,"Significant","Down in WA (Up in Control)"
"ENSG00000177406","RP11-218M22.1",1.8014534980944,4.30530393069562,314.328840395254,0.000000000000000000000000000000000000000000000000000000000000000000000249021397905901,0.00000000000000000000000000000000000000000000000000000000000000000000314201564462827,"Significant","Up in WA (Down in Control)"
"ENSG00000177425","PAWR",1.35402806533524,7.81341030973939,634.537197306158,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000515261971574609,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155337228169662,"Significant","Up in WA (Down in Control)"
"ENSG00000177426","TGIF1",1.50825588512252,5.70256259955923,452.198946135952,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000239644033523847,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000456101049206428,"Significant","Up in WA (Down in Control)"
"ENSG00000177427","SMCR7",1.01035178888991,5.69091292744305,226.231121794392,0.00000000000000000000000000000000000000000000000000395640774581945,0.0000000000000000000000000000000000000000000000000369810183569871,"Significant","Up in WA (Down in Control)"
"ENSG00000177455","CD19",-1.14815154035787,0.0351040182639677,9.9153234448471,0.00163908329446548,0.00384608462012362,"Significant","Down in WA (Up in Control)"
"ENSG00000177464","GPR4",3.1572069376537,-1.61173091804617,15.329839278495,0.0000902791925536035,0.000240112273177394,"Significant","Up in WA (Down in Control)"
"ENSG00000177508","IRX3",-1.96394286933477,4.66950932761218,461.137544275447,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000271858329641711,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000531334130623892,"Significant","Down in WA (Up in Control)"
"ENSG00000177511","ST8SIA3",3.82099206666591,-3.04746780404573,5.1358968409488,0.0234359758530029,0.0451422556537197,"Significant","Up in WA (Down in Control)"
"ENSG00000177542","SLC25A22",-1.81553294745384,6.73360673514753,946.475399564916,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000774294373486136,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000407995631099974,"Significant","Down in WA (Up in Control)"
"ENSG00000177575","CD163",5.50287339281953,-2.27716334070608,14.0346675281055,0.000179471135053906,0.000464890886343999,"Significant","Up in WA (Down in Control)"
"ENSG00000177576","C18orf32",1.09195776276765,0.433779801312112,13.5335967626835,0.000234330524382937,0.000600519946946578,"Significant","Up in WA (Down in Control)"
"ENSG00000177595","PIDD",-1.11416572038531,6.44178612355479,337.27016053322,0.00000000000000000000000000000000000000000000000000000000000000000000000000250834933131717,0.0000000000000000000000000000000000000000000000000000000000000000000000000342556981867303,"Significant","Down in WA (Up in Control)"
"ENSG00000177599","ZNF491",1.15462651826368,1.57458702447007,30.9379194936886,0.0000000266415233737812,0.0000000873891233857316,"Significant","Up in WA (Down in Control)"
"ENSG00000177602","GSG2",-1.68721552211949,3.88085530787996,245.763084237677,0.000000000000000000000000000000000000000000000000000000217849499153488,0.0000000000000000000000000000000000000000000000000000021899078648019,"Significant","Down in WA (Up in Control)"
"ENSG00000177606","JUN",2.89431921835943,6.95668587868129,1944.45346084032,0,0,"Significant","Up in WA (Down in Control)"
"ENSG00000177614","PGBD5",-1.91833326073252,2.73971971783745,179.120736763989,0.0000000000000000000000000000000000000000754052693012006,0.000000000000000000000000000000000000000588975770893581,"Significant","Down in WA (Up in Control)"
"ENSG00000177627","C12orf54",-4.10172912627225,-2.96499023343272,6.33919475827316,0.0118098483242919,0.0243384668012579,"Significant","Down in WA (Up in Control)"
"ENSG00000177666","PNPLA2",-1.12937998824449,6.16882841317956,345.152163620359,0.0000000000000000000000000000000000000000000000000000000000000000000000000000481776308237216,0.000000000000000000000000000000000000000000000000000000000000000000000000000672085660174176,"Significant","Down in WA (Up in Control)"
"ENSG00000177669","MBOAT4",2.21282030216841,-1.20448471718446,10.3716223574573,0.00127967046610643,0.00304736259841352,"Significant","Up in WA (Down in Control)"
"ENSG00000177675","CD163L1",4.41805791914848,1.48675410771679,221.958457486398,0.0000000000000000000000000000000000000000000000000338222487754089,0.000000000000000000000000000000000000000000000000311370847280915,"Significant","Up in WA (Down in Control)"
"ENSG00000177683","THAP5",1.04955320895896,6.68367191090492,336.213364172512,0.0000000000000000000000000000000000000000000000000000000000000000000000000042613373666891,0.0000000000000000000000000000000000000000000000000000000000000000000000000579105308331037,"Significant","Up in WA (Down in Control)"
"ENSG00000177685","EFCAB4A",-3.20001431393285,6.9553757506585,2115.94915170685,0,0,"Significant","Down in WA (Up in Control)"
"ENSG00000177688","SUMO4",3.3481747175162,-1.18133764653549,23.8905907847649,0.00000101968937547311,0.00000308138898140937,"Significant","Up in WA (Down in Control)"
"ENSG00000177697","CD151",-1.07324438291239,7.87874270798864,355.739509067487,0.000000000000000000000000000000000000000000000000000000000000000000000000000000238401377523756,0.00000000000000000000000000000000000000000000000000000000000000000000000000000343084322022277,"Significant","Down in WA (Up in Control)"
"ENSG00000177700","POLR2L",-1.21865053934563,6.90786626669106,369.875052388408,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000019925034665737,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000301833606066024,"Significant","Down in WA (Up in Control)"
"ENSG00000177710","SLC35G5",2.4556437189504,-2.04765387601553,6.7914198408824,0.0091597028488582,0.0192527298805246,"Significant","Up in WA (Down in Control)"
"ENSG00000177732","SOX12",-1.83248548520746,6.67430676352745,857.531385271198,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000167585225900688,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000766545375862683,"Significant","Down in WA (Up in Control)"
"ENSG00000177736","RP11-474P12.3",4.05242743920317,-2.9650931889701,5.54832441006829,0.0184983871887447,0.036623445473161,"Significant","Up in WA (Down in Control)"
"ENSG00000177752","YIPF7",3.44126656875685,-2.32778016609656,8.0054344219489,0.00466371727666669,0.0102799584020858,"Significant","Up in WA (Down in Control)"
"ENSG00000177788","RP5-1061H20.4",-1.48793766194089,1.35135127544492,44.8647007877645,0.0000000000211129816698882,0.000000000079229515100445,"Significant","Down in WA (Up in Control)"
