"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance","ensembl_gene_id","logFC","logCPM","LR","PValue","FDR","Significance","Label","Source"
"CISD3","CISD3",2.70547779972675e-09,-0.628922022793514,0.033,0.053,4.93019219444205e-05,"Downregulated","ENSG00000230055",-2.94788187376053,6.42735907362817,1783.9438260209,0,0,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CISH","CISH",2.21025322438308e-31,-1.35733295675496,0.027,0.065,4.02774445079329e-27,"Downregulated","ENSG00000114737",-2.43730318146193,1.87452584792119,144.665339073675,2.54171414065417e-33,1.7137051208225e-32,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CKB","CKB",2.98555101697475e-07,-0.394915636120552,0.009,0.019,0.00544056961823308,"Downregulated","ENSG00000166165",-1.87745121502404,9.31415881413318,1219.77528848091,3.07330989094987e-267,2.50704843483929e-265,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CLIC3","CLIC3",1.82653780814807e-11,-0.539703981297974,0.073,0.103,3.32849984778823e-07,"Downregulated","ENSG00000169583",-1.23076023554427,1.77163026057549,31.6067652832287,1.8877080479765e-08,6.24101482831761e-08,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CLIP1","CLIP1",2.69900800713512e-13,-0.540203106283973,0.05,0.079,4.91840229140233e-09,"Downregulated","ENSG00000130779",1.41290791767122,8.13549876077544,667.855264897134,2.92430651053301e-147,9.43104305812384e-146,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CLN6","CLN6",2.74963839512396e-08,-1.07446828940782,0.007,0.016,0.00050106660474344,"Downregulated","ENSG00000128973",-1.73698242782503,5.82566492667988,681.487618255642,3.17263474869316e-150,1.05210775595521e-148,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CLNS1A","CLNS1A",1.13874408226479e-11,-0.284826639892933,0.127,0.165,2.07513334111113e-07,"Downregulated","ENSG00000074201",-1.2375929770944,6.85833610808913,485.948017258077,1.0851375870274e-107,2.26601387013135e-106,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CLUAP1","CLUAP1",6.09527556735152e-27,-1.83377956460214,0.01,0.035,1.11074206663847e-22,"Downregulated","ENSG00000103351",-1.12383991116902,4.2513847685806,146.007031262697,1.29361186522379e-33,8.78015670658788e-33,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CNKSR3","CNKSR3",6.31579678245526e-07,-1.0070288098224,0.007,0.015,0.0115092764766682,"Downregulated","ENSG00000153721",2.22915500387319,3.77287754632525,404.667567624658,5.30735805152511e-90,8.8821824900702e-89,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CNTN2","CNTN2",1.81986326355274e-11,-2.4461737255617,0.004,0.014,3.31633682517216e-07,"Downregulated","ENSG00000184144",2.84808728732069,-2.61146229355496,5.11723588873455,0.0236893213577562,0.0455411156461111,"Significant","Up in WA (Down in Control)","Common_DEGs"
"COASY","COASY",5.70640778205835e-07,-0.400490561071102,0.031,0.046,0.0103987869012449,"Downregulated","ENSG00000068120",-1.26587605239205,7.00235941871009,495.401963509295,9.51523221333567e-110,2.04292906120097e-108,"Significant","Down in WA (Up in Control)","Common_DEGs"
"COX18","COX18",4.71918134727706e-07,-0.438690681493032,0.015,0.026,0.00859976416914299,"Downregulated","ENSG00000163626",-1.22926998883615,4.87545093363965,237.883524453377,1.13815134603116e-53,1.10409727873019e-52,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CPQ","CPQ",3.80634705976367e-08,-0.53445041521997,0.033,0.05,0.000693630624700733,"Downregulated","ENSG00000104324",1.55411723374923,-0.580884853769983,11.5398373848372,0.000681205982125478,0.0016691762355366,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CREM","CREM",9.87932208291492e-163,0.992883662961358,0.601,0.42,1.80030886316959e-158,"Upregulated","ENSG00000095794",2.80983816257927,5.72643154855698,1398.83806409723,3.75768411448797e-306,4.24604387588568e-304,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CSK","CSK",2.22140776328557e-10,-0.539361645005762,0.066,0.093,4.0480713670353e-06,"Downregulated","ENSG00000103653",-1.7514953500938,6.74119843858116,789.616234280636,9.76555805145925e-174,3.96193365148897e-172,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CSRNP1","CSRNP1",2.38940910861052e-09,0.555012128145024,0.243,0.206,4.35422021862095e-05,"Upregulated","ENSG00000144655",1.53997990559517,5.96758673512114,528.594556396822,5.71099082487087e-117,1.32802301124989e-115,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CTSO","CTSO",4.84452070932255e-16,-1.53602496388749,0.012,0.03,8.82817008859848e-12,"Downregulated","ENSG00000256043",1.21881106264976,2.89096963496359,77.8737722832929,1.09840218076406e-18,5.19552746246986e-18,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CUTC","CUTC",3.67822920130676e-09,-0.515475491893518,0.041,0.062,6.7028370735413e-05,"Downregulated","ENSG00000119929",1.1859542663376,5.38948945443436,268.455205734754,2.46373471978377e-60,2.69219493430813e-59,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CXCL2","CXCL2",2.13068923727992e-21,0.690194229959871,0.085,0.045,3.8827549970952e-17,"Upregulated","ENSG00000081041",5.65318375843651,-2.1810700701443,16.0218909188884,6.26143092755191e-05,0.000168456786744869,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CXCL3","CXCL3",2.32555502576665e-31,1.6628843092727,0.069,0.026,4.23785892345457e-27,"Upregulated","ENSG00000163734",3.81993186361806,-3.04747329737537,5.13397558867093,0.0234619289821704,0.0451608827329361,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CYB5R1","CYB5R1",1.45708891434586e-07,-0.430264711589932,0.04,0.059,0.00265525312861246,"Downregulated","ENSG00000159348",2.82498281945928,7.7445589339603,2186.23521368619,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CYB5R4","CYB5R4",5.63474729537799e-18,-0.665985818530707,0.056,0.093,1.02681999963673e-13,"Downregulated","ENSG00000065615",1.428059191253,3.10798215694545,111.116136316268,5.58039396725607e-26,3.20565316413134e-25,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CYBA","CYBA",2.00426953166178e-81,-0.387983412106504,0.617,0.79,3.65238036754727e-77,"Downregulated","ENSG00000051523",1.72366320520962,0.298055669140604,25.5445815266321,4.32278299872825e-07,1.3331020570929e-06,"Significant","Up in WA (Down in Control)","Common_DEGs"
"CYCS","CYCS",2.48847523324167e-33,0.658648066132925,0.57,0.518,4.5347484175363e-29,"Upregulated","ENSG00000172115",-1.21634206372954,8.82209092651285,587.657615955075,8.09863898343109e-130,2.17884811944885e-128,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CYFIP2","CYFIP2",7.95498523490988e-09,-0.342848907917004,0.077,0.103,0.000144963695935763,"Downregulated","ENSG00000055163",-1.85437156539117,5.11972291985504,553.056167615396,2.72365946893773e-122,6.72843131480335e-121,"Significant","Down in WA (Up in Control)","Common_DEGs"
"CYTL1","CYTL1",1.17786072027046e-12,-2.32156672362897,0.002,0.012,2.14641559054885e-08,"Downregulated","ENSG00000170891",-3.89329463795643,-3.04726882620233,5.46513872117736,0.0193995140483685,0.0382091526211539,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DAPK2","DAPK2",1.83521158423307e-09,-0.737459220401822,0.019,0.035,3.34430606994792e-05,"Downregulated","ENSG00000035664",1.44562787223117,1.52448891815291,49.2118091424692,2.29763330370301e-12,8.9365750207388e-12,"Significant","Up in WA (Down in Control)","Common_DEGs"
"DAPP1","DAPP1",1.78552140599181e-06,-0.260193038083951,0.025,0.038,0.0325375565813888,"Downregulated","ENSG00000070190",3.41546457901517,-2.32776386380082,8.47449699952392,0.00360159958025864,0.00807297050871433,"Significant","Up in WA (Down in Control)","Common_DEGs"
"DBN1","DBN1",1.79499651323498e-21,-1.93761088732015,0.007,0.026,3.2710221460681e-17,"Downregulated","ENSG00000113758",-1.96722848789582,7.43836675741697,1227.164763249,7.61540330360606e-269,6.31354183124232e-267,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DBP","DBP",3.97305255528267e-17,-0.822034418602178,0.009,0.026,7.24009367149161e-13,"Downregulated","ENSG00000105516",-2.94869745889178,4.39982713328939,887.631118906875,4.79388316272414e-195,2.29963178320049e-193,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DCK","DCK",1.64996038326877e-24,-0.452299713345776,0.1,0.155,3.00672280643069e-20,"Downregulated","ENSG00000156136",-1.03408349303602,4.95599322059635,157.762671388494,3.48737461305465e-36,2.48473405113695e-35,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DDX51","DDX51",3.89065838743639e-08,-0.628115775142759,0.013,0.025,0.000708994677942534,"Downregulated","ENSG00000185163",-1.32464223297115,6.5623785727802,498.35386702642,2.16838689469057e-110,4.70521449289577e-109,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DEF6","DEF6",6.39817265548231e-08,-0.284553213668014,0.127,0.156,0.00116593900300854,"Downregulated","ENSG00000023892",-1.65393967863806,4.49229292860184,315.692586945654,1.25651785759535e-70,1.59397518991171e-69,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DEK","DEK",8.90347778628777e-12,-0.266388739339881,0.143,0.183,1.62248075699522e-07,"Downregulated","ENSG00000124795",-1.70064603373605,7.25784552982388,838.037152844541,2.89958723201669e-184,1.28767841137696e-182,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DENND2D","DENND2D",9.36636107122764e-24,-0.671575835395032,0.079,0.128,1.70683197800981e-19,"Downregulated","ENSG00000162777",-1.52995652496374,3.09705648343747,139.415048965794,3.57380509447694e-32,2.34681919129137e-31,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DHPS","DHPS",1.39823229438509e-08,-0.289343557634564,0.075,0.101,0.000254799871005796,"Downregulated","ENSG00000095059",-1.11957462364836,6.22926243121105,324.096933513783,1.85574310462202e-72,2.41952420422706e-71,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DHRS4-AS1","DHRS4-AS1",1.98083627050977e-06,-0.634622336345047,0.014,0.024,0.0360967793574996,"Downregulated","ENSG00000215256",-1.4376518326704,2.69758328087395,88.0014381451738,6.54068928689847e-21,3.29889055139668e-20,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DHRS4L2","DHRS4L2",4.89105479809626e-07,-0.460247865022568,0.036,0.053,0.00891296915857082,"Downregulated","ENSG00000187630",-1.25509945709951,3.85011915441203,152.798587796222,4.23927344613898e-35,2.9562512815601e-34,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DHTKD1","DHTKD1",1.34678778298469e-09,-0.815295639680549,0.01,0.022,2.454251376933e-05,"Downregulated","ENSG00000181192",-2.42813807168265,5.75972529977078,791.191831832108,4.43740052244217e-174,1.80507536718918e-172,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DIS3L","DIS3L",2.67928079180302e-10,-0.976209317396041,0.014,0.029,4.88245338690265e-06,"Downregulated","ENSG00000166938",-1.42437469848585,4.54661363347217,274.278199441566,1.32593100310612e-61,1.47745905674815e-60,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DISP2","DISP2",8.29503112027006e-07,-1.13209157447278,0.007,0.015,0.0151160352104681,"Downregulated","ENSG00000140323",-2.58699268030938,-2.04722670664987,7.60008139001955,0.00583656660401837,0.0126666531883622,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DLG1","DLG1",6.18274023166067e-07,-0.73999218993355,0.02,0.032,0.0112668075241552,"Downregulated","ENSG00000075711",-1.02737370662698,6.71506918380017,293.455834057339,8.78165659957877e-66,1.03483801157416e-64,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DNAJA1","DNAJA1",1.76308395412074e-41,0.701789612772103,0.655,0.58,3.21286788959422e-37,"Upregulated","ENSG00000086061",1.89463018767851,9.93335020557985,1425.04239721251,7.59796255304562e-312,8.81392545744749e-310,"Significant","Up in WA (Down in Control)","Common_DEGs"
"DNAJA4","DNAJA4",1.43434174414617e-59,-1.00866140498369,0.025,0.082,2.61380096035757e-55,"Downregulated","ENSG00000140403",3.578810611245,6.27205212242772,2192.40756659918,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"DNAJB4","DNAJB4",2.79570945930357e-15,0.464255443547819,0.063,0.1,5.0946213476889e-11,"Upregulated","ENSG00000162616",3.87341783323692,6.38890351665628,2580.60565155811,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"DOCK8","DOCK8",8.28858009724376e-21,-0.553865543749171,0.103,0.152,1.51042795112073e-16,"Downregulated","ENSG00000107099",-2.33704106182229,4.80841726425119,711.220390571095,1.08588526429971e-156,3.82555121576441e-155,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DST","DST",1.11474805317166e-06,-0.312226065782105,0.009,0.018,0.0203140537729471,"Downregulated","ENSG00000151914",2.26494749992959,5.72079288429431,996.724539231868,9.25196900159319e-219,5.32581740131333e-217,"Significant","Up in WA (Down in Control)","Common_DEGs"
"DUSP23","DUSP23",1.2180744251317e-08,-0.273389638817092,0.068,0.093,0.000221969702491749,"Downregulated","ENSG00000158716",-2.17728614722976,5.00774080832459,684.685749795531,6.39647831514312e-151,2.14215320435457e-149,"Significant","Down in WA (Up in Control)","Common_DEGs"
"DUSP4","DUSP4",5.72681360369874e-54,1.00298545652849,0.278,0.174,1.04359724300202e-49,"Upregulated","ENSG00000120875",3.67054330322093,4.46401827308296,1162.49160098074,8.65024838112717e-255,6.45257769828384e-253,"Significant","Up in WA (Down in Control)","Common_DEGs"
"DUT","DUT",6.24123983675435e-31,-0.737847599572362,0.097,0.157,1.13734113545174e-26,"Downregulated","ENSG00000128951",-2.92677395580108,6.54026747880765,1985.74683284556,0,0,"Significant","Down in WA (Up in Control)","Common_DEGs"
"ECHDC1","ECHDC1",6.57526952512279e-09,-0.274012389048766,0.077,0.104,0.000119821136556313,"Downregulated","ENSG00000093144",-1.25255005490976,4.00342177226365,150.159960737376,1.59954418721807e-34,1.1055843590357e-33,"Significant","Down in WA (Up in Control)","Common_DEGs"
"EEA1","EEA1",3.02895325933894e-08,-0.500909436559497,0.022,0.037,0.000551966152449335,"Downregulated","ENSG00000102189",-1.33337618480425,4.25654151225774,170.692745573127,5.22234672790172e-39,3.94670736491339e-38,"Significant","Down in WA (Up in Control)","Common_DEGs"
"EEF1A1","EEF1A1",2.82711789779411e-114,-0.285863327447238,0.894,0.994,5.1518569451502e-110,"Downregulated","ENSG00000156508",-1.01327235634135,12.5314169889788,436.218817345638,7.20087512160353e-97,1.31473069470378e-95,"Significant","Down in WA (Up in Control)","Common_DEGs"
"ELAVL1","ELAVL1",1.07630557167432e-08,-0.693213125223667,0.026,0.043,0.000196135164326212,"Downregulated","ENSG00000066044",-1.13126964173433,7.04849893209019,440.869555531053,7.00160880328723e-98,1.29697682440492e-96,"Significant","Down in WA (Up in Control)","Common_DEGs"
"ELMOD3","ELMOD3",1.88654040181936e-16,-0.977963982764555,0.023,0.047,3.43784257423542e-12,"Downregulated","ENSG00000115459",1.18752124053689,4.14943428485187,136.41190611878,1.62150210816777e-31,1.04943588922551e-30,"Significant","Up in WA (Down in Control)","Common_DEGs"
"EPB41L2","EPB41L2",1.17360415701496e-08,-0.295571859745847,0.02,0.036,0.000213865885532836,"Downregulated","ENSG00000079819",-1.36391331070298,4.7414658217478,241.141140238528,2.21762662519382e-54,2.18532205129323e-53,"Significant","Down in WA (Up in Control)","Common_DEGs"
"EPHA1-AS1","EPHA1-AS1",5.13123899491331e-15,-0.962842111234322,0.025,0.049,9.35065682043053e-11,"Downregulated","ENSG00000229153",3.22113895778937,-2.43463415038664,7.20967790661934,0.00725115060337786,0.0154984835195779,"Significant","Up in WA (Down in Control)","Common_DEGs"
"EPM2AIP1","EPM2AIP1",7.22740988560196e-18,-0.501704274844385,0.048,0.083,1.31705090345325e-13,"Downregulated","ENSG00000178567",1.58091525207383,7.40607304730831,805.35520842715,3.69612997763254e-177,1.53213627021183e-175,"Significant","Up in WA (Down in Control)","Common_DEGs"
"ERAP2","ERAP2",8.2087561166584e-18,-0.87047897259683,0.026,0.052,1.49588162713866e-13,"Downregulated","ENSG00000164308",3.2681522718196,-0.0381300494441447,52.0566644328068,5.39219080637302e-13,2.14401602126462e-12,"Significant","Up in WA (Down in Control)","Common_DEGs"
"ERICH1","ERICH1",6.11770214129161e-16,-0.29622462595598,0.092,0.134,1.11482886120757e-11,"Downregulated","ENSG00000104714",-1.00794221796066,4.39265635531885,131.895120460997,1.57736305261158e-30,1.00091034467818e-29,"Significant","Down in WA (Up in Control)","Common_DEGs"
"ERV3-1","ERV3-1",3.1052346687225e-13,-0.53309785588966,0.047,0.075,5.65866913681302e-09,"Downregulated","ENSG00000213462",1.21786973126242,3.54148987072212,104.403032820146,1.65077693081672e-24,9.13873224138765e-24,"Significant","Up in WA (Down in Control)","Common_DEGs"
"ESR2","ESR2",9.09936805396542e-07,-0.932668502943778,0.004,0.01,0.0165817784047412,"Downregulated","ENSG00000140009",-1.81771302956417,-0.924987692671404,9.9219347689557,0.00163320610099109,0.00383347322166003,"Significant","Down in WA (Up in Control)","Common_DEGs"
"EVI5","EVI5",1.64518416626198e-08,-0.972758872991737,0.007,0.016,0.00029980191061792,"Downregulated","ENSG00000067208",1.30657040127311,4.17148745495178,164.889362789163,9.67115811888298e-38,7.13733340708759e-37,"Significant","Up in WA (Down in Control)","Common_DEGs"
"EVL","EVL",6.44478141163081e-51,-0.357329991229528,0.454,0.584,1.17443251664148e-46,"Downregulated","ENSG00000196405",-2.62256999465491,4.8465667937808,928.475054474051,6.33566305722236e-204,3.24865116324028e-202,"Significant","Down in WA (Up in Control)","Common_DEGs"
"EXOSC2","EXOSC2",1.55374203320395e-06,-0.495651987175702,0.014,0.025,0.0283138410710756,"Downregulated","ENSG00000130713",-1.52918667740589,6.15455176017173,604.729008001004,1.56750462554736e-133,4.38340958944313e-132,"Significant","Down in WA (Up in Control)","Common_DEGs"
"EZH1","EZH1",1.03268860683001e-08,-0.480667096533661,0.024,0.04,0.000188186844822634,"Downregulated","ENSG00000108799",1.11827903206662,5.61002202440033,269.579935664699,1.40107280166013e-60,1.53429038427311e-59,"Significant","Up in WA (Down in Control)","Common_DEGs"
"EZH2","EZH2",1.36979958478832e-09,1.6833702961033,0.033,0.017,2.49618578335976e-05,"Upregulated","ENSG00000106462",-1.01166524136461,7.12739460724169,339.302829718165,9.05112026529864e-76,1.24443726081116e-74,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FAM126B","FAM126B",1.53238848130484e-08,-0.405351194919524,0.035,0.054,0.000279247152948181,"Downregulated","ENSG00000155744",1.42684852546152,3.42974097303956,131.289448007384,2.14011236395137e-30,1.35377748521236e-29,"Significant","Up in WA (Down in Control)","Common_DEGs"
"FAM217B","FAM217B",7.84703816069291e-14,-0.924049650197358,0.017,0.037,1.42996576402307e-09,"Downregulated","ENSG00000196227",3.26209756683417,4.94788296519346,1282.49321972416,7.20626693006026e-281,6.68255312368415e-279,"Significant","Up in WA (Down in Control)","Common_DEGs"
"FAM71F2","FAM71F2",2.57859199427054e-06,-1.09511280618574,0.006,0.013,0.0469896819115921,"Downregulated","ENSG00000205085",-1.883505847449,-1.27634726226409,9.2859678729053,0.00230915879826092,0.00531578705018807,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FANCF","FANCF",3.5822021756917e-11,-0.660049896227954,0.016,0.032,6.52784702476298e-07,"Downregulated","ENSG00000183161",-1.34235918584384,4.61099755276015,244.930655431629,3.30862120897952e-55,3.31285607038911e-54,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FBL","FBL",1.04130110575186e-23,-0.368607371607515,0.158,0.222,1.89756300501162e-19,"Downregulated","ENSG00000105202",-2.14160240483251,7.97830490567314,1517.06951755723,0,0,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FBLIM1","FBLIM1",2.50211311383548e-07,-1.50345775276701,0.004,0.012,0.00455960072734239,"Downregulated","ENSG00000162458",-1.59074777141559,2.59298135947709,104.823902328713,1.33487343199161e-24,7.40062757343847e-24,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FBXO2","FBXO2",1.6449402493167e-08,-1.17337271073975,0.007,0.016,0.000299757461632982,"Downregulated","ENSG00000116661",-1.19847514297955,1.09967115712327,22.1347402224573,2.54168269308903e-06,7.49628284743974e-06,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FCHO1","FCHO1",1.29703371961693e-07,-0.615424326666505,0.016,0.029,0.00236358454725793,"Downregulated","ENSG00000130475",-1.76144670164313,4.36252995329995,378.218811339131,3.03917963720162e-84,4.69480159753844e-83,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FCRL3","FCRL3",8.53137730752348e-07,-0.621348239756653,0.007,0.016,0.0155467288675,"Downregulated","ENSG00000160856",4.45725466397131,-2.81304500416799,7.71410365671402,0.00547910577453056,0.0119444114380245,"Significant","Up in WA (Down in Control)","Common_DEGs"
"FCRLA","FCRLA",5.62314562382771e-19,-1.68002448646024,0.009,0.027,1.02470582703012e-14,"Downregulated","ENSG00000132185",3.84142979190473,-2.09082871127706,12.640010907762,0.000377577775161933,0.000949045999539909,"Significant","Up in WA (Down in Control)","Common_DEGs"
"FIBP","FIBP",4.69243683255251e-09,-0.290158746889058,0.076,0.103,8.55102763996045e-05,"Downregulated","ENSG00000172500",-1.01566677516719,6.66651046058582,284.686734126448,7.14998693298463e-64,8.1945511396855e-63,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FIS1","FIS1",8.04981344063434e-18,-0.492289721773583,0.118,0.164,1.4669175032868e-13,"Downregulated","ENSG00000214253",-1.18416659812923,7.36805472390845,428.145166623634,4.11712803335265e-95,7.35849204273907e-94,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FLOT2","FLOT2",3.7905916701592e-08,-0.740397609560586,0.028,0.044,0.00069075952005311,"Downregulated","ENSG00000132589",-2.19795285480318,7.51843918585597,1520.70664545137,0,0,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FOS","FOS",2.28464415319487e-21,0.311059952094662,0.58,0.518,4.16330704036702e-17,"Upregulated","ENSG00000170345",1.91341912931889,6.13815193198541,371.694609140208,8.00253196958565e-83,1.21588270846658e-81,"Significant","Up in WA (Down in Control)","Common_DEGs"
"FOSL2","FOSL2",2.72647809567746e-34,1.36136499400242,0.155,0.089,4.96846103375304e-30,"Upregulated","ENSG00000075426",2.78009849415849,6.03850877020548,1564.25002798627,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"FRMD4A","FRMD4A",3.19522486087814e-26,-1.90765202967554,0.009,0.033,5.82265826397824e-22,"Downregulated","ENSG00000151474",-1.23254311973274,1.40658690843677,31.8874077792665,1.63372831719724e-08,5.41599665645664e-08,"Significant","Down in WA (Up in Control)","Common_DEGs"
"FTH1","FTH1",0,0.823072957551896,0.949,0.95,0,"Upregulated","ENSG00000167996",1.91496176676026,9.30550577316217,1040.49052526787,2.8396041518779e-228,1.73614194528342e-226,"Significant","Up in WA (Down in Control)","Common_DEGs"
"FTL","FTL",6.09627302217338e-12,0.482191425618701,0.928,0.953,1.11092383283065e-07,"Upregulated","ENSG00000087086",3.03755569293525,10.2362195109201,2901.23211563119,0,0,"Significant","Up in WA (Down in Control)","Common_DEGs"
"FTX","FTX",1.82985349838207e-19,-0.76350082755057,0.033,0.064,3.33454203010165e-15,"Downregulated","ENSG00000230590",2.46400270182402,1.32610249929487,102.040684505701,5.43930912082765e-24,2.96176837350224e-23,"Significant","Up in WA (Down in Control)","Common_DEGs"
"FXN","FXN",3.7688641531372e-08,-0.456784930003769,0.025,0.04,0.000686800114626191,"Downregulated","ENSG00000165060",-2.34488849953166,3.18454719805964,282.586906217292,2.05056500724414e-63,2.33784334103182e-62,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GART","GART",2.44388442037674e-09,-0.595463859402471,0.025,0.042,4.45349057925253e-05,"Downregulated","ENSG00000159131",-1.58145170516512,7.5123856440756,889.897458027392,1.54172059443814e-195,7.47795764955697e-194,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GATM","GATM",9.97888331834707e-16,-0.890877400410147,0.012,0.03,1.81845190710239e-11,"Downregulated","ENSG00000171766",2.11253212690833,-0.926093567478248,14.2521813815147,0.000159875398651428,0.000415613372312237,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GBP3","GBP3",2.86917739530029e-12,-0.351629407814927,0.023,0.044,5.22850196745572e-08,"Downregulated","ENSG00000117226",2.47991123688936,-1.55023740018814,11.3491670643417,0.000754818146337492,0.00184023867880858,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GCNT2","GCNT2",5.08243846907369e-09,-1.04767441022039,0.005,0.014,9.26172762219299e-05,"Downregulated","ENSG00000111846",2.59911980621836,0.433273713779378,60.9112701084873,5.97060576070015e-15,2.52365213567749e-14,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GDF11","GDF11",2.0427620395666e-09,-0.720654812345646,0.022,0.038,3.72252526470222e-05,"Downregulated","ENSG00000135414",-1.80642661683703,4.62718640869957,388.622422913432,1.65112062625884e-86,2.64708561148349e-85,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GDI2","GDI2",5.97589097887195e-38,-0.421363769259696,0.201,0.289,1.08898661307984e-33,"Downregulated","ENSG00000057608",-1.000468252791,7.83384897376124,363.95955103326,3.86737258549424e-81,5.74718315688474e-80,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GLB1L2","GLB1L2",7.24406506597045e-15,-1.55914764002524,0.012,0.029,1.3200859769718e-10,"Downregulated","ENSG00000149328",-2.25901921984368,5.44920157220177,861.145039066042,2.74555248828632e-189,1.26915243735042e-187,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GLIPR2","GLIPR2",1.21159607500102e-16,-0.386964439261592,0.14,0.188,2.20789152747436e-12,"Downregulated","ENSG00000122694",-1.32752890513676,3.78578673546799,168.623533828438,1.47845266053676e-38,1.10689845939425e-37,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GLT8D1","GLT8D1",5.74081173831946e-07,-0.577628387641084,0.025,0.04,0.0104614812307396,"Downregulated","ENSG00000016864",-1.23445416907803,5.5400104684961,329.991585000265,9.65206317910276e-74,1.289858937938e-72,"Significant","Down in WA (Up in Control)","Common_DEGs"
"GNA15","GNA15",4.2343074508838e-11,1.23023468229556,0.069,0.043,7.71617846774555e-07,"Upregulated","ENSG00000060558",1.8044938077116,-0.760420202706951,12.6806143857903,0.000369466149474781,0.000929499691129387,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GOLPH3L","GOLPH3L",4.52069272706734e-09,-0.752301806912996,0.011,0.023,8.23805835653481e-05,"Downregulated","ENSG00000143457",1.57472410900094,6.36256018851343,604.228872250345,2.01368253713816e-133,5.60542340561571e-132,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GOSR2","GOSR2",4.0581450573746e-08,-0.337639665360243,0.038,0.057,0.000739515773805373,"Downregulated","ENSG00000108433",1.58019222720312,3.82027580602377,198.05964750252,5.53694650876524e-45,4.67164549324997e-44,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GPATCH2","GPATCH2",6.84254876688904e-09,-0.588431176784204,0.021,0.037,0.000124691766179019,"Downregulated","ENSG00000092978",1.11801244052283,5.14029550630564,225.179394627829,6.70940136964803e-51,6.25411324126464e-50,"Significant","Up in WA (Down in Control)","Common_DEGs"
"GPATCH2L","GPATCH2L",9.635872592938e-10,-0.430205626701598,0.031,0.05,1.75594506261109e-05,"Downregulated","ENSG00000089916",1.83330643336649,6.44131617494835,777.819123643808,3.5864726961528e-171,1.43032281682256e-169,"Significant","Up in WA (Down in Control)","Common_DEGs"
